rank,name,score,ts
1,삼성전자,25.45,2026-07-30 12:39:19
2,SK하이닉스,24.22,2026-07-30 12:39:19
3,삼성전기,2.66,2026-07-30 12:39:19
4,현대차,2.04,2026-07-30 12:39:19
5,한화오션,2.02,2026-07-30 12:39:19
6,SK스퀘어,1.74,2026-07-30 12:39:19
7,NAVER,1.71,2026-07-30 12:39:19
8,삼성전자우,1.44,2026-07-30 12:39:19
9,두산에너빌리티,1.28,2026-07-30 12:39:19
10,셀트리온,1.23,2026-07-30 12:39:19
11,한화에어로스페이스,1.10,2026-07-30 12:39:19
12,주성엔지니어링,1.08,2026-07-30 12:39:19
13,LG전자,1.05,2026-07-30 12:39:19
14,삼성중공업,1.01,2026-07-30 12:39:19
15,삼성SDI,0.96,2026-07-30 12:39:19
16,한미반도체,0.92,2026-07-30 12:39:19
17,에코프로,0.85,2026-07-30 12:39:19
18,코오롱티슈진,0.79,2026-07-30 12:39:19
19,LG에너지솔루션,0.78,2026-07-30 12:39:19
20,레인보우로보틱스,0.72,2026-07-30 12:39:19
21,KODEX SK하이닉스단일종목레버리지,0.71,2026-07-30 12:39:19
22,LS ELECTRIC,0.69,2026-07-30 12:39:19
23,POSCO홀딩스,0.66,2026-07-30 12:39:19
24,금호건설,0.62,2026-07-30 12:39:19
25,SK이터닉스,0.60,2026-07-30 12:39:19
26,SOL SK하이닉스선물단일종목인버스2X,0.53,2026-07-30 12:39:19
27,한화솔루션,0.51,2026-07-30 12:39:19
28,카카오,0.51,2026-07-30 12:39:19
29,LG이노텍,0.51,2026-07-30 12:39:19
30,삼성물산,0.49,2026-07-30 12:39:19
