rank,name,score,ts
1,삼성전자,14.43,2026-05-22 13:49:49
2,SK하이닉스,7.28,2026-05-22 13:49:49
3,삼성전기,6.12,2026-05-22 13:49:49
4,LG전자,3.76,2026-05-22 13:49:49
5,현대차,3.11,2026-05-22 13:49:49
6,두산에너빌리티,2.32,2026-05-22 13:49:49
7,에코프로,2.11,2026-05-22 13:49:49
8,주성엔지니어링,2.07,2026-05-22 13:49:49
9,제주반도체,2.01,2026-05-22 13:49:49
10,삼성SDI,1.99,2026-05-22 13:49:49
11,삼화콘덴서,1.62,2026-05-22 13:49:49
12,LG씨엔에스,1.57,2026-05-22 13:49:49
13,대한광통신,1.37,2026-05-22 13:49:49
14,SFA반도체,1.30,2026-05-22 13:49:49
15,한미반도체,1.28,2026-05-22 13:49:49
16,대우건설,1.26,2026-05-22 13:49:49
17,에코프로비엠,1.25,2026-05-22 13:49:49
18,마키나락스,1.22,2026-05-22 13:49:49
19,한화오션,1.18,2026-05-22 13:49:49
20,NAVER,1.13,2026-05-22 13:49:49
21,현대모비스,1.09,2026-05-22 13:49:49
22,LS ELECTRIC,1.02,2026-05-22 13:49:49
23,POSCO홀딩스,1.01,2026-05-22 13:49:49
24,삼성중공업,0.97,2026-05-22 13:49:49
25,셀트리온,0.94,2026-05-22 13:49:49
26,삼성전자우,0.91,2026-05-22 13:49:49
27,대한전선,0.84,2026-05-22 13:49:49
28,알테오젠,0.84,2026-05-22 13:49:49
29,코스모로보틱스,0.82,2026-05-22 13:49:49
30,네이처셀,0.80,2026-05-22 13:49:49
