rank,name,score,ts
1,삼성전자,14.41,2026-08-15 16:04:41
2,SK하이닉스,11.90,2026-08-15 16:04:41
3,현대차,3.67,2026-08-15 16:04:41
4,삼성전기,2.96,2026-08-15 16:04:41
5,LG전자,2.93,2026-08-15 16:04:41
6,두산에너빌리티,2.55,2026-08-15 16:04:41
7,NAVER,2.36,2026-08-15 16:04:41
8,한화오션,2.19,2026-08-15 16:04:41
9,삼성SDI,2.00,2026-08-15 16:04:41
10,LG이노텍,1.39,2026-08-15 16:04:41
11,코오롱티슈진,1.35,2026-08-15 16:04:41
12,알테오젠,1.27,2026-08-15 16:04:41
13,SK텔레콤,1.22,2026-08-15 16:04:41
14,제주반도체,1.20,2026-08-15 16:04:41
15,HLB,1.11,2026-08-15 16:04:41
16,SK스퀘어,1.09,2026-08-15 16:04:41
17,LG씨엔에스,1.07,2026-08-15 16:04:41
18,POSCO홀딩스,1.04,2026-08-15 16:04:41
19,대한광통신,1.04,2026-08-15 16:04:41
20,더본코리아,1.02,2026-08-15 16:04:41
21,한미반도체,0.99,2026-08-15 16:04:41
22,에코프로,0.89,2026-08-15 16:04:41
23,주성엔지니어링,0.88,2026-08-15 16:04:41
24,셀트리온,0.88,2026-08-15 16:04:41
25,삼성중공업,0.88,2026-08-15 16:04:41
26,삼성전자우,0.83,2026-08-15 16:04:41
27,LS ELECTRIC,0.82,2026-08-15 16:04:41
28,현대모비스,0.82,2026-08-15 16:04:41
29,SK이터닉스,0.81,2026-08-15 16:04:41
30,SK이노베이션,0.79,2026-08-15 16:04:41
