rank,name,score,ts
1,삼성전자,9.83,2026-05-30 13:45:42
2,SK하이닉스,7.06,2026-05-30 13:45:42
3,LG전자,5.81,2026-05-30 13:45:42
4,삼성전기,4.86,2026-05-30 13:45:42
5,NAVER,4.14,2026-05-30 13:45:42
6,현대차,3.67,2026-05-30 13:45:42
7,LG씨엔에스,3.29,2026-05-30 13:45:42
8,LG이노텍,2.55,2026-05-30 13:45:42
9,삼성에스디에스,2.14,2026-05-30 13:45:42
10,두산에너빌리티,1.85,2026-05-30 13:45:42
11,삼성SDI,1.51,2026-05-30 13:45:42
12,현대모비스,1.28,2026-05-30 13:45:42
13,LS ELECTRIC,1.25,2026-05-30 13:45:42
14,카카오,1.23,2026-05-30 13:45:42
15,한미반도체,1.20,2026-05-30 13:45:42
16,LG에너지솔루션,1.11,2026-05-30 13:45:42
17,주성엔지니어링,1.07,2026-05-30 13:45:42
18,현대오토에버,1.05,2026-05-30 13:45:42
19,LG디스플레이,1.03,2026-05-30 13:45:42
20,에코프로,1.02,2026-05-30 13:45:42
21,대한광통신,1.02,2026-05-30 13:45:42
22,대우건설,0.99,2026-05-30 13:45:42
23,LG,0.96,2026-05-30 13:45:42
24,한화오션,0.94,2026-05-30 13:45:42
25,POSCO홀딩스,0.92,2026-05-30 13:45:42
26,두산로보틱스,0.90,2026-05-30 13:45:42
27,대한전선,0.88,2026-05-30 13:45:42
28,삼성전자우,0.86,2026-05-30 13:45:42
29,HLB,0.86,2026-05-30 13:45:42
30,삼성중공업,0.85,2026-05-30 13:45:42
