rank,name,score,ts
1,삼성전자,9.81,2025-12-27 09:47:14
2,SK하이닉스,6.63,2025-12-27 09:47:14
3,LG에너지솔루션,4.17,2025-12-27 09:47:14
4,한화오션,2.94,2025-12-27 09:47:14
5,두산에너빌리티,2.84,2025-12-27 09:47:14
6,에이비엘바이오,2.57,2025-12-27 09:47:14
7,현대무벡스,2.15,2025-12-27 09:47:14
8,에코프로,2.06,2025-12-27 09:47:14
9,알테오젠,2.02,2025-12-27 09:47:14
10,한미반도체,1.78,2025-12-27 09:47:14
11,원익홀딩스,1.77,2025-12-27 09:47:14
12,삼성에피스홀딩스,1.74,2025-12-27 09:47:14
13,NAVER,1.66,2025-12-27 09:47:14
14,현대차,1.56,2025-12-27 09:47:14
15,삼성SDI,1.54,2025-12-27 09:47:14
16,에코프로비엠,1.54,2025-12-27 09:47:14
17,계양전기,1.16,2025-12-27 09:47:14
18,휴림로봇,1.16,2025-12-27 09:47:14
19,재영솔루텍,1.07,2025-12-27 09:47:14
20,스맥,1.03,2025-12-27 09:47:14
21,에스피지,1.01,2025-12-27 09:47:14
22,온코닉테라퓨틱스,0.98,2025-12-27 09:47:14
23,클로봇,0.94,2025-12-27 09:47:14
24,POSCO홀딩스,0.94,2025-12-27 09:47:14
25,디앤디파마텍,0.93,2025-12-27 09:47:14
26,남선알미늄,0.88,2025-12-27 09:47:14
27,로킷헬스케어,0.85,2025-12-27 09:47:14
28,LG화학,0.85,2025-12-27 09:47:14
29,미래에셋증권우,0.84,2025-12-27 09:47:14
30,삼성중공업,0.81,2025-12-27 09:47:14
