rank,name,score,ts
1,삼성전자,23.05,2026-03-03 18:44:53
2,SK하이닉스,11.14,2026-03-03 18:44:53
3,현대차,6.87,2026-03-03 18:44:53
4,한화에어로스페이스,3.45,2026-03-03 18:44:53
5,한화시스템,2.90,2026-03-03 18:44:53
6,두산에너빌리티,2.51,2026-03-03 18:44:53
7,에코프로,2.05,2026-03-03 18:44:53
8,한미반도체,2.02,2026-03-03 18:44:53
9,삼성SDI,1.77,2026-03-03 18:44:53
10,현대로템,1.75,2026-03-03 18:44:53
11,LIG넥스원,1.61,2026-03-03 18:44:53
12,NAVER,1.54,2026-03-03 18:44:53
13,HMM,1.32,2026-03-03 18:44:53
14,한화오션,1.18,2026-03-03 18:44:53
15,LG전자,1.13,2026-03-03 18:44:53
16,풍산,1.13,2026-03-03 18:44:53
17,카카오,1.13,2026-03-03 18:44:53
18,S-Oil,1.08,2026-03-03 18:44:53
19,미래에셋증권,1.04,2026-03-03 18:44:53
20,POSCO홀딩스,1.01,2026-03-03 18:44:53
21,한화솔루션,0.99,2026-03-03 18:44:53
22,한국전력,0.98,2026-03-03 18:44:53
23,SK이노베이션,0.91,2026-03-03 18:44:53
24,HLB,0.85,2026-03-03 18:44:53
25,기아,0.79,2026-03-03 18:44:53
26,삼천당제약,0.76,2026-03-03 18:44:53
27,한국항공우주,0.71,2026-03-03 18:44:53
28,알테오젠,0.67,2026-03-03 18:44:53
29,셀트리온,0.67,2026-03-03 18:44:53
30,에코프로비엠,0.65,2026-03-03 18:44:53
