rank,name,score,ts
1,삼성전자,16.81,2026-06-17 20:13:01
2,SK하이닉스,15.28,2026-06-17 20:13:01
3,두산에너빌리티,3.82,2026-06-17 20:13:01
4,현대차,3.16,2026-06-17 20:13:01
5,미래에셋증권,2.96,2026-06-17 20:13:01
6,삼성전기,2.85,2026-06-17 20:13:01
7,한화오션,2.44,2026-06-17 20:13:01
8,LG전자,2.34,2026-06-17 20:13:01
9,NAVER,2.19,2026-06-17 20:13:01
10,SK스퀘어,1.89,2026-06-17 20:13:01
11,삼성중공업,1.46,2026-06-17 20:13:01
12,LG이노텍,1.23,2026-06-17 20:13:01
13,디앤디파마텍,1.18,2026-06-17 20:13:01
14,한미반도체,1.17,2026-06-17 20:13:01
15,대우건설,1.12,2026-06-17 20:13:01
16,삼성E&A,1.06,2026-06-17 20:13:01
17,삼성SDI,0.91,2026-06-17 20:13:01
18,현대건설,0.85,2026-06-17 20:13:01
19,알테오젠,0.82,2026-06-17 20:13:01
20,에이비엘바이오,0.81,2026-06-17 20:13:01
21,LS ELECTRIC,0.80,2026-06-17 20:13:01
22,HPSP,0.78,2026-06-17 20:13:01
23,LG씨엔에스,0.78,2026-06-17 20:13:01
24,현대모비스,0.77,2026-06-17 20:13:01
25,에코프로,0.76,2026-06-17 20:13:01
26,HLB,0.76,2026-06-17 20:13:01
27,POSCO홀딩스,0.74,2026-06-17 20:13:01
28,가온전선,0.71,2026-06-17 20:13:01
29,삼성전자우,0.68,2026-06-17 20:13:01
30,제주반도체,0.66,2026-06-17 20:13:01
