rank,name,score,ts
1,삼성전자,17.68,2026-07-27 19:13:04
2,SK하이닉스,17.13,2026-07-27 19:13:04
3,NAVER,6.76,2026-07-27 19:13:04
4,삼성전기,2.66,2026-07-27 19:13:04
5,SK이터닉스,2.53,2026-07-27 19:13:04
6,현대차,2.44,2026-07-27 19:13:04
7,SK스퀘어,2.21,2026-07-27 19:13:04
8,한화오션,2.11,2026-07-27 19:13:04
9,두산에너빌리티,2.10,2026-07-27 19:13:04
10,LG전자,1.55,2026-07-27 19:13:04
11,코오롱티슈진,1.48,2026-07-27 19:13:04
12,두산퓨얼셀,1.48,2026-07-27 19:13:04
13,한미반도체,1.26,2026-07-27 19:13:04
14,현대로템,1.00,2026-07-27 19:13:04
15,삼성SDI,0.99,2026-07-27 19:13:04
16,LS ELECTRIC,0.99,2026-07-27 19:13:04
17,삼성중공업,0.98,2026-07-27 19:13:04
18,LG이노텍,0.92,2026-07-27 19:13:04
19,SK텔레콤,0.91,2026-07-27 19:13:04
20,에코프로,0.89,2026-07-27 19:13:04
21,알테오젠,0.81,2026-07-27 19:13:04
22,POSCO홀딩스,0.79,2026-07-27 19:13:04
23,레인보우로보틱스,0.78,2026-07-27 19:13:04
24,HLB,0.77,2026-07-27 19:13:04
25,셀트리온,0.76,2026-07-27 19:13:04
26,삼성전자우,0.75,2026-07-27 19:13:04
27,삼천당제약,0.73,2026-07-27 19:13:04
28,한화솔루션,0.69,2026-07-27 19:13:04
29,카카오,0.67,2026-07-27 19:13:04
30,삼성에스디에스,0.67,2026-07-27 19:13:04
