rank,name,score,ts
1,SK하이닉스,30.00,2026-09-20 20:38:47
2,삼성전자,29.00,2026-09-20 20:38:47
3,대한광통신,28.00,2026-09-20 20:38:47
4,두산에너빌리티,27.00,2026-09-20 20:38:47
5,삼성전기,26.00,2026-09-20 20:38:47
6,크래프톤,25.00,2026-09-20 20:38:47
7,HLB,24.00,2026-09-20 20:38:47
8,현대차,23.00,2026-09-20 20:38:47
9,성호전자,22.00,2026-09-20 20:38:47
10,NAVER,21.00,2026-09-20 20:38:47
11,가온전선,20.00,2026-09-20 20:38:47
12,삼성SDI,19.00,2026-09-20 20:38:47
13,한화오션,18.00,2026-09-20 20:38:47
14,대한전선,17.00,2026-09-20 20:38:47
15,알테오젠,16.00,2026-09-20 20:38:47
16,LG전자,15.00,2026-09-20 20:38:47
17,DB하이텍,14.00,2026-09-20 20:38:47
18,한전기술,13.00,2026-09-20 20:38:47
19,삼성전자우,12.00,2026-09-20 20:38:47
20,한미반도체,11.00,2026-09-20 20:38:47
21,삼성중공업,10.00,2026-09-20 20:38:47
22,대우건설,9.00,2026-09-20 20:38:47
23,한화시스템,8.00,2026-09-20 20:38:47
24,우리기술,7.00,2026-09-20 20:38:47
25,네이처셀,6.00,2026-09-20 20:38:47
26,오름테라퓨틱,5.00,2026-09-20 20:38:47
27,로보티즈,4.00,2026-09-20 20:38:47
28,주성엔지니어링,3.00,2026-09-20 20:38:47
29,펩트론,2.00,2026-09-20 20:38:47
30,우리로,1.00,2026-09-20 20:38:47
