rank,name,score,ts
1,삼성전자,10.94,2026-05-25 17:01:29
2,SK하이닉스,7.85,2026-05-25 17:01:29
3,현대차,3.72,2026-05-25 17:01:29
4,삼성전기,3.58,2026-05-25 17:01:29
5,LG전자,2.86,2026-05-25 17:01:29
6,에코프로,2.13,2026-05-25 17:01:29
7,두산에너빌리티,2.12,2026-05-25 17:01:29
8,주성엔지니어링,2.01,2026-05-25 17:01:29
9,대한광통신,1.72,2026-05-25 17:01:29
10,대우건설,1.71,2026-05-25 17:01:29
11,한화오션,1.63,2026-05-25 17:01:29
12,삼성SDI,1.58,2026-05-25 17:01:29
13,네이처셀,1.42,2026-05-25 17:01:29
14,NAVER,1.41,2026-05-25 17:01:29
15,제주반도체,1.37,2026-05-25 17:01:29
16,에코프로비엠,1.36,2026-05-25 17:01:29
17,LS ELECTRIC,1.27,2026-05-25 17:01:29
18,현대모비스,1.26,2026-05-25 17:01:29
19,삼성중공업,1.25,2026-05-25 17:01:29
20,POSCO홀딩스,1.21,2026-05-25 17:01:29
21,한미반도체,1.20,2026-05-25 17:01:29
22,삼성E&A,1.12,2026-05-25 17:01:29
23,현대바이오,1.10,2026-05-25 17:01:29
24,LG씨엔에스,1.06,2026-05-25 17:01:29
25,파두,0.97,2026-05-25 17:01:29
26,알테오젠,0.95,2026-05-25 17:01:29
27,미래에셋증권,0.93,2026-05-25 17:01:29
28,두산로보틱스,0.93,2026-05-25 17:01:29
29,삼화콘덴서,0.88,2026-05-25 17:01:29
30,셀트리온,0.85,2026-05-25 17:01:29
