rank,name,score,ts
1,삼성전자,13.90,2025-12-22 09:47:28
2,SK하이닉스,6.01,2025-12-22 09:47:28
3,두산에너빌리티,4.73,2025-12-22 09:47:28
4,한화오션,3.58,2025-12-22 09:47:28
5,NAVER,2.26,2025-12-22 09:47:28
6,에스피지,2.14,2025-12-22 09:47:28
7,미래에셋벤처투자,2.12,2025-12-22 09:47:28
8,알지노믹스,1.96,2025-12-22 09:47:28
9,현대차,1.80,2025-12-22 09:47:28
10,에이비엘바이오,1.73,2025-12-22 09:47:28
11,삼성중공업,1.59,2025-12-22 09:47:28
12,알테오젠,1.55,2025-12-22 09:47:28
13,삼진식품,1.50,2025-12-22 09:47:28
14,에코프로,1.39,2025-12-22 09:47:28
15,삼성바이오로직스,1.39,2025-12-22 09:47:28
16,삼성SDI,1.33,2025-12-22 09:47:28
17,LG에너지솔루션,1.24,2025-12-22 09:47:28
18,에코프로비엠,1.23,2025-12-22 09:47:28
19,나노팀,1.14,2025-12-22 09:47:28
20,SK텔레콤,1.13,2025-12-22 09:47:28
21,삼성에피스홀딩스,1.13,2025-12-22 09:47:28
22,에이치브이엠,1.12,2025-12-22 09:47:28
23,동양고속,1.06,2025-12-22 09:47:28
24,한화에어로스페이스,1.06,2025-12-22 09:47:28
25,셀트리온,0.98,2025-12-22 09:47:28
26,이엔셀,0.97,2025-12-22 09:47:28
27,일진파워,0.96,2025-12-22 09:47:28
28,루닛,0.93,2025-12-22 09:47:28
29,파이버프로,0.91,2025-12-22 09:47:28
30,한국전력,0.89,2025-12-22 09:47:28
