rank,name,score,ts
1,SK하이닉스,22.61,2026-07-31 12:58:20
2,삼성전자,21.99,2026-07-31 12:58:20
3,삼성전기,5.99,2026-07-31 12:58:20
4,SK스퀘어,3.25,2026-07-31 12:58:20
5,현대차,2.32,2026-07-31 12:58:20
6,NAVER,1.77,2026-07-31 12:58:20
7,삼성전자우,1.54,2026-07-31 12:58:20
8,한미반도체,1.36,2026-07-31 12:58:20
9,SOL SK하이닉스선물단일종목인버스2X,1.30,2026-07-31 12:58:20
10,두산에너빌리티,1.29,2026-07-31 12:58:20
11,KODEX SK하이닉스단일종목레버리지,1.27,2026-07-31 12:58:20
12,LG전자,1.23,2026-07-31 12:58:20
13,한화오션,1.07,2026-07-31 12:58:20
14,삼성SDI,0.85,2026-07-31 12:58:20
15,LS ELECTRIC,0.81,2026-07-31 12:58:20
16,에코프로,0.79,2026-07-31 12:58:20
17,주성엔지니어링,0.76,2026-07-31 12:58:20
18,셀트리온,0.74,2026-07-31 12:58:20
19,SK이터닉스,0.73,2026-07-31 12:58:20
20,KODEX 200선물인버스2X,0.68,2026-07-31 12:58:20
21,삼성중공업,0.63,2026-07-31 12:58:20
22,LG이노텍,0.62,2026-07-31 12:58:20
23,LG에너지솔루션,0.61,2026-07-31 12:58:20
24,알테오젠,0.61,2026-07-31 12:58:20
25,에스피지,0.60,2026-07-31 12:58:20
26,코오롱티슈진,0.56,2026-07-31 12:58:20
27,효성중공업,0.54,2026-07-31 12:58:20
28,SK이노베이션,0.54,2026-07-31 12:58:20
29,POSCO홀딩스,0.53,2026-07-31 12:58:20
30,제주반도체,0.52,2026-07-31 12:58:20
