rank,name,score,ts
1,삼성전자,12.02,2026-04-20 13:32:49
2,SK하이닉스,10.33,2026-04-20 13:32:49
3,주성엔지니어링,3.53,2026-04-20 13:32:49
4,삼성SDI,3.03,2026-04-20 13:32:49
5,두산에너빌리티,2.93,2026-04-20 13:32:49
6,현대차,2.58,2026-04-20 13:32:49
7,대한광통신,2.43,2026-04-20 13:32:49
8,대우건설,2.35,2026-04-20 13:32:49
9,에코프로,2.15,2026-04-20 13:32:49
10,이수페타시스,1.78,2026-04-20 13:32:49
11,삼성전기,1.57,2026-04-20 13:32:49
12,삼천당제약,1.46,2026-04-20 13:32:49
13,대한전선,1.45,2026-04-20 13:32:49
14,흥아해운,1.38,2026-04-20 13:32:49
15,빛과전자,1.35,2026-04-20 13:32:49
16,POSCO홀딩스,1.21,2026-04-20 13:32:49
17,퍼스텍,1.10,2026-04-20 13:32:49
18,광전자,1.10,2026-04-20 13:32:49
19,우리로,1.01,2026-04-20 13:32:49
20,NAVER,1.01,2026-04-20 13:32:49
21,DB하이텍,0.99,2026-04-20 13:32:49
22,우리기술,0.96,2026-04-20 13:32:49
23,엑스게이트,0.93,2026-04-20 13:32:49
24,HPSP,0.90,2026-04-20 13:32:49
25,삼성전자우,0.89,2026-04-20 13:32:49
26,OCI홀딩스,0.88,2026-04-20 13:32:49
27,알지노믹스,0.88,2026-04-20 13:32:49
28,한화오션,0.86,2026-04-20 13:32:49
29,삼성중공업,0.85,2026-04-20 13:32:49
30,SK스퀘어,0.85,2026-04-20 13:32:49
