rank,name,score,ts
1,삼성전자,11.49,2026-05-08 13:30:48
2,현대차,9.35,2026-05-08 13:30:48
3,SK하이닉스,6.39,2026-05-08 13:30:48
4,NAVER,3.14,2026-05-08 13:30:48
5,대한광통신,2.69,2026-05-08 13:30:48
6,두산에너빌리티,2.59,2026-05-08 13:30:48
7,현대오토에버,2.47,2026-05-08 13:30:48
8,대한전선,2.12,2026-05-08 13:30:48
9,현대모비스,1.93,2026-05-08 13:30:48
10,현대무벡스,1.87,2026-05-08 13:30:48
11,삼성중공업,1.51,2026-05-08 13:30:48
12,기아,1.37,2026-05-08 13:30:48
13,LG전자,1.37,2026-05-08 13:30:48
14,POSCO홀딩스,1.33,2026-05-08 13:30:48
15,레인보우로보틱스,1.31,2026-05-08 13:30:48
16,대우건설,1.30,2026-05-08 13:30:48
17,삼성전자우,1.30,2026-05-08 13:30:48
18,삼성SDI,1.26,2026-05-08 13:30:48
19,카카오,1.24,2026-05-08 13:30:48
20,SKC,1.17,2026-05-08 13:30:48
21,미래에셋증권,1.16,2026-05-08 13:30:48
22,LG씨엔에스,1.14,2026-05-08 13:30:48
23,에코프로,1.10,2026-05-08 13:30:48
24,삼성E&A,1.03,2026-05-08 13:30:48
25,휴림로봇,1.01,2026-05-08 13:30:48
26,LS ELECTRIC,0.96,2026-05-08 13:30:48
27,현대로템,0.95,2026-05-08 13:30:48
28,가온전선,0.94,2026-05-08 13:30:48
29,대원전선,0.87,2026-05-08 13:30:48
30,삼성전기,0.85,2026-05-08 13:30:48
