rank,name,score,ts
1,삼성전자,15.15,2026-04-12 15:55:32
2,SK하이닉스,6.50,2026-04-12 15:55:32
3,대한광통신,3.52,2026-04-12 15:55:32
4,대우건설,3.43,2026-04-12 15:55:32
5,삼천당제약,3.01,2026-04-12 15:55:32
6,현대차,2.53,2026-04-12 15:55:32
7,펄어비스,1.98,2026-04-12 15:55:32
8,GS건설,1.77,2026-04-12 15:55:32
9,두산에너빌리티,1.73,2026-04-12 15:55:32
10,흥아해운,1.67,2026-04-12 15:55:32
11,에코프로,1.64,2026-04-12 15:55:32
12,대한해운,1.53,2026-04-12 15:55:32
13,삼성E&A,1.36,2026-04-12 15:55:32
14,삼성SDI,1.31,2026-04-12 15:55:32
15,흥구석유,1.31,2026-04-12 15:55:32
16,LIG넥스원,1.28,2026-04-12 15:55:32
17,삼성전기,1.19,2026-04-12 15:55:32
18,우리기술,1.13,2026-04-12 15:55:32
19,에코프로비엠,1.12,2026-04-12 15:55:32
20,POSCO홀딩스,1.10,2026-04-12 15:55:32
21,한화시스템,1.08,2026-04-12 15:55:32
22,쏠리드,1.07,2026-04-12 15:55:32
23,한화솔루션,1.07,2026-04-12 15:55:32
24,NAVER,1.06,2026-04-12 15:55:32
25,신성이엔지,1.05,2026-04-12 15:55:32
26,SK이터닉스,1.05,2026-04-12 15:55:32
27,광전자,1.00,2026-04-12 15:55:32
28,DL이앤씨,0.98,2026-04-12 15:55:32
29,현대건설,0.95,2026-04-12 15:55:32
30,한미반도체,0.90,2026-04-12 15:55:32
