rank,name,score,ts
1,삼성전자,20.13,2026-04-02 18:47:21
2,삼천당제약,12.93,2026-04-02 18:47:21
3,SK하이닉스,8.96,2026-04-02 18:47:21
4,현대차,2.48,2026-04-02 18:47:21
5,흥아해운,2.26,2026-04-02 18:47:21
6,삼성SDI,2.14,2026-04-02 18:47:21
7,두산에너빌리티,2.00,2026-04-02 18:47:21
8,NAVER,1.99,2026-04-02 18:47:21
9,대우건설,1.97,2026-04-02 18:47:21
10,대한광통신,1.49,2026-04-02 18:47:21
11,펄어비스,1.23,2026-04-02 18:47:21
12,인벤테라,1.15,2026-04-02 18:47:21
13,에코프로,1.13,2026-04-02 18:47:21
14,삼성중공업,1.01,2026-04-02 18:47:21
15,한화에어로스페이스,1.00,2026-04-02 18:47:21
16,엘앤에프,0.97,2026-04-02 18:47:21
17,삼성전자우,0.96,2026-04-02 18:47:21
18,흥구석유,0.95,2026-04-02 18:47:21
19,한화시스템,0.92,2026-04-02 18:47:21
20,LIG넥스원,0.92,2026-04-02 18:47:21
21,우리기술,0.91,2026-04-02 18:47:21
22,SK이터닉스,0.82,2026-04-02 18:47:21
23,현대로템,0.81,2026-04-02 18:47:21
24,우리로,0.80,2026-04-02 18:47:21
25,한화오션,0.79,2026-04-02 18:47:21
26,알테오젠,0.78,2026-04-02 18:47:21
27,미래에셋증권,0.77,2026-04-02 18:47:21
28,한화솔루션,0.75,2026-04-02 18:47:21
29,한미반도체,0.72,2026-04-02 18:47:21
30,에이비엘바이오,0.70,2026-04-02 18:47:21
