rank,name,score,ts
1,SK하이닉스,17.03,2026-08-09 16:29:44
2,삼성전자,14.01,2026-08-09 16:29:44
3,NAVER,2.86,2026-08-09 16:29:44
4,삼성전기,2.48,2026-08-09 16:29:44
5,LG전자,2.44,2026-08-09 16:29:44
6,두산에너빌리티,2.33,2026-08-09 16:29:44
7,현대차,1.96,2026-08-09 16:29:44
8,삼성SDI,1.82,2026-08-09 16:29:44
9,알테오젠,1.73,2026-08-09 16:29:44
10,한화솔루션,1.64,2026-08-09 16:29:44
11,한화오션,1.39,2026-08-09 16:29:44
12,에코프로,1.24,2026-08-09 16:29:44
13,POSCO홀딩스,1.19,2026-08-09 16:29:44
14,대한광통신,1.16,2026-08-09 16:29:44
15,셀트리온,1.12,2026-08-09 16:29:44
16,HLB,1.06,2026-08-09 16:29:44
17,카카오,1.02,2026-08-09 16:29:44
18,SK스퀘어,1.00,2026-08-09 16:29:44
19,한미반도체,0.96,2026-08-09 16:29:44
20,포스코퓨처엠,0.95,2026-08-09 16:29:44
21,SK이터닉스,0.91,2026-08-09 16:29:44
22,SK이노베이션,0.91,2026-08-09 16:29:44
23,삼성중공업,0.90,2026-08-09 16:29:44
24,OCI홀딩스,0.86,2026-08-09 16:29:44
25,LS ELECTRIC,0.84,2026-08-09 16:29:44
26,LG씨엔에스,0.83,2026-08-09 16:29:44
27,금호타이어,0.82,2026-08-09 16:29:44
28,LG이노텍,0.74,2026-08-09 16:29:44
29,코오롱티슈진,0.74,2026-08-09 16:29:44
30,주성엔지니어링,0.73,2026-08-09 16:29:44
