rank,name,score,ts
1,삼성전자,21.75,2026-08-11 16:44:04
2,SK하이닉스,15.99,2026-08-11 16:44:04
3,삼성전기,3.24,2026-08-11 16:44:04
4,현대차,1.87,2026-08-11 16:44:04
5,NAVER,1.82,2026-08-11 16:44:04
6,LG전자,1.76,2026-08-11 16:44:04
7,셀트리온,1.74,2026-08-11 16:44:04
8,알테오젠,1.72,2026-08-11 16:44:04
9,주성엔지니어링,1.70,2026-08-11 16:44:04
10,삼성전자우,1.62,2026-08-11 16:44:04
11,두산에너빌리티,1.58,2026-08-11 16:44:04
12,한화오션,1.51,2026-08-11 16:44:04
13,삼성SDI,1.42,2026-08-11 16:44:04
14,SK스퀘어,1.27,2026-08-11 16:44:04
15,카카오,1.10,2026-08-11 16:44:04
16,대한광통신,1.09,2026-08-11 16:44:04
17,한미반도체,1.07,2026-08-11 16:44:04
18,HLB,1.00,2026-08-11 16:44:04
19,에코프로,0.90,2026-08-11 16:44:04
20,한화솔루션,0.86,2026-08-11 16:44:04
21,일진전기,0.85,2026-08-11 16:44:04
22,삼성중공업,0.83,2026-08-11 16:44:04
23,한국항공우주,0.80,2026-08-11 16:44:04
24,본느,0.79,2026-08-11 16:44:04
25,삼성에스디에스,0.79,2026-08-11 16:44:04
26,제주반도체,0.77,2026-08-11 16:44:04
27,모나미,0.73,2026-08-11 16:44:04
28,금호건설,0.72,2026-08-11 16:44:04
29,POSCO홀딩스,0.71,2026-08-11 16:44:04
30,삼천당제약,0.66,2026-08-11 16:44:04
