rank,name,score,ts
1,SK하이닉스,16.70,2026-07-26 13:03:56
2,삼성전자,15.92,2026-07-26 13:03:56
3,NAVER,5.04,2026-07-26 13:03:56
4,코오롱티슈진,3.16,2026-07-26 13:03:56
5,현대차,2.91,2026-07-26 13:03:56
6,LG전자,1.93,2026-07-26 13:03:56
7,한화오션,1.81,2026-07-26 13:03:56
8,SK이터닉스,1.74,2026-07-26 13:03:56
9,삼성전기,1.68,2026-07-26 13:03:56
10,두산에너빌리티,1.61,2026-07-26 13:03:56
11,SK텔레콤,1.44,2026-07-26 13:03:56
12,HLB,1.23,2026-07-26 13:03:56
13,SK스퀘어,1.09,2026-07-26 13:03:56
14,삼천당제약,1.07,2026-07-26 13:03:56
15,한미반도체,1.02,2026-07-26 13:03:56
16,LS ELECTRIC,1.00,2026-07-26 13:03:56
17,레인보우로보틱스,0.99,2026-07-26 13:03:56
18,삼성SDI,0.93,2026-07-26 13:03:56
19,삼성중공업,0.91,2026-07-26 13:03:56
20,알테오젠,0.90,2026-07-26 13:03:56
21,에코프로,0.90,2026-07-26 13:03:56
22,네이처셀,0.89,2026-07-26 13:03:56
23,주성엔지니어링,0.82,2026-07-26 13:03:56
24,삼성바이오로직스,0.82,2026-07-26 13:03:56
25,셀트리온,0.79,2026-07-26 13:03:56
26,한화솔루션,0.78,2026-07-26 13:03:56
27,흥구석유,0.78,2026-07-26 13:03:56
28,삼성E&A,0.78,2026-07-26 13:03:56
29,POSCO홀딩스,0.72,2026-07-26 13:03:56
30,펩트론,0.72,2026-07-26 13:03:56
