rank,name,score,ts
1,삼성전자,15.83,2026-06-06 16:30:07
2,SK하이닉스,11.85,2026-06-06 16:30:07
3,LG전자,5.10,2026-06-06 16:30:07
4,NAVER,4.81,2026-06-06 16:30:07
5,현대차,3.91,2026-06-06 16:30:07
6,삼성전기,3.02,2026-06-06 16:30:07
7,두산로보틱스,2.83,2026-06-06 16:30:07
8,LG씨엔에스,2.08,2026-06-06 16:30:07
9,두산에너빌리티,1.74,2026-06-06 16:30:07
10,LG이노텍,1.49,2026-06-06 16:30:07
11,에코프로,1.23,2026-06-06 16:30:07
12,로보스타,1.19,2026-06-06 16:30:07
13,삼성SDI,1.19,2026-06-06 16:30:07
14,주성엔지니어링,1.16,2026-06-06 16:30:07
15,삼성중공업,0.99,2026-06-06 16:30:07
16,에코프로비엠,0.99,2026-06-06 16:30:07
17,대한광통신,0.93,2026-06-06 16:30:07
18,SK텔레콤,0.92,2026-06-06 16:30:07
19,한미반도체,0.92,2026-06-06 16:30:07
20,한화오션,0.91,2026-06-06 16:30:07
21,KODEX 200선물인버스2X,0.89,2026-06-06 16:30:07
22,KODEX SK하이닉스단일종목레버리지,0.85,2026-06-06 16:30:07
23,삼성에스디에스,0.85,2026-06-06 16:30:07
24,현대모비스,0.84,2026-06-06 16:30:07
25,POSCO홀딩스,0.83,2026-06-06 16:30:07
26,네이처셀,0.81,2026-06-06 16:30:07
27,대우건설,0.79,2026-06-06 16:30:07
28,대한전선,0.77,2026-06-06 16:30:07
29,미래에셋증권,0.73,2026-06-06 16:30:07
30,LS ELECTRIC,0.69,2026-06-06 16:30:07
