rank,name,score,ts
1,삼성전자,8.54,2026-05-02 13:32:11
2,SK하이닉스,4.89,2026-05-02 13:32:11
3,현대차,3.80,2026-05-02 13:32:11
4,두산에너빌리티,2.51,2026-05-02 13:32:11
5,삼성SDI,2.45,2026-05-02 13:32:11
6,대한전선,2.39,2026-05-02 13:32:11
7,POSCO홀딩스,2.26,2026-05-02 13:32:11
8,대우건설,2.19,2026-05-02 13:32:11
9,에코프로,2.00,2026-05-02 13:32:11
10,대원전선,1.88,2026-05-02 13:32:11
11,한미반도체,1.76,2026-05-02 13:32:11
12,NAVER,1.75,2026-05-02 13:32:11
13,LS ELECTRIC,1.66,2026-05-02 13:32:11
14,삼성중공업,1.51,2026-05-02 13:32:11
15,삼성전기,1.49,2026-05-02 13:32:11
16,한화솔루션,1.34,2026-05-02 13:32:11
17,LG전자,1.34,2026-05-02 13:32:11
18,대한광통신,1.33,2026-05-02 13:32:11
19,에코프로비엠,1.33,2026-05-02 13:32:11
20,삼성바이오로직스,1.18,2026-05-02 13:32:11
21,산일전기,1.18,2026-05-02 13:32:11
22,펄어비스,1.18,2026-05-02 13:32:11
23,한화오션,1.10,2026-05-02 13:32:11
24,삼천당제약,1.05,2026-05-02 13:32:11
25,SK스퀘어,1.01,2026-05-02 13:32:11
26,LG에너지솔루션,0.96,2026-05-02 13:32:11
27,에치에프알,0.94,2026-05-02 13:32:11
28,에이비엘바이오,0.92,2026-05-02 13:32:11
29,현대로템,0.90,2026-05-02 13:32:11
30,레인보우로보틱스,0.84,2026-05-02 13:32:11
