rank,name,score,ts
1,SK하이닉스,19.61,2026-07-18 17:14:34
2,삼성전자,16.56,2026-07-18 17:14:34
3,한화오션,4.46,2026-07-18 17:14:34
4,현대차,3.15,2026-07-18 17:14:34
5,삼성전기,2.20,2026-07-18 17:14:34
6,두산에너빌리티,2.05,2026-07-18 17:14:34
7,HLB,1.81,2026-07-18 17:14:34
8,NAVER,1.79,2026-07-18 17:14:34
9,알테오젠,1.73,2026-07-18 17:14:34
10,LG전자,1.60,2026-07-18 17:14:34
11,에코프로,1.51,2026-07-18 17:14:34
12,한미반도체,1.48,2026-07-18 17:14:34
13,에코프로비엠,1.19,2026-07-18 17:14:34
14,SK스퀘어,1.12,2026-07-18 17:14:34
15,코오롱티슈진,1.06,2026-07-18 17:14:34
16,카카오,0.93,2026-07-18 17:14:34
17,삼성중공업,0.90,2026-07-18 17:14:34
18,POSCO홀딩스,0.90,2026-07-18 17:14:34
19,삼성SDI,0.89,2026-07-18 17:14:34
20,LS ELECTRIC,0.78,2026-07-18 17:14:34
21,한화솔루션,0.77,2026-07-18 17:14:34
22,주성엔지니어링,0.75,2026-07-18 17:14:34
23,KODEX SK하이닉스단일종목레버리지,0.71,2026-07-18 17:14:34
24,SK이노베이션,0.71,2026-07-18 17:14:34
25,네이처셀,0.70,2026-07-18 17:14:34
26,LG이노텍,0.69,2026-07-18 17:14:34
27,HD현대중공업,0.68,2026-07-18 17:14:34
28,LG화학,0.63,2026-07-18 17:14:34
29,금호건설,0.62,2026-07-18 17:14:34
30,SK이터닉스,0.61,2026-07-18 17:14:34
