rank,name,score,ts
1,삼성전자,12.37,2026-06-03 17:15:06
2,SK하이닉스,6.56,2026-06-03 17:15:06
3,LG전자,5.37,2026-06-03 17:15:06
4,NAVER,4.83,2026-06-03 17:15:06
5,삼성전기,4.52,2026-06-03 17:15:06
6,현대차,3.14,2026-06-03 17:15:06
7,두산로보틱스,2.61,2026-06-03 17:15:06
8,LG씨엔에스,2.58,2026-06-03 17:15:06
9,두산에너빌리티,2.34,2026-06-03 17:15:06
10,LG이노텍,2.18,2026-06-03 17:15:06
11,SK텔레콤,1.77,2026-06-03 17:15:06
12,삼성에스디에스,1.43,2026-06-03 17:15:06
13,삼성중공업,1.31,2026-06-03 17:15:06
14,대한광통신,1.22,2026-06-03 17:15:06
15,삼성SDI,1.18,2026-06-03 17:15:06
16,한미반도체,1.13,2026-06-03 17:15:06
17,로보스타,1.10,2026-06-03 17:15:06
18,현대모비스,1.08,2026-06-03 17:15:06
19,에코프로,1.04,2026-06-03 17:15:06
20,한화오션,1.01,2026-06-03 17:15:06
21,LG디스플레이,1.01,2026-06-03 17:15:06
22,대우건설,1.01,2026-06-03 17:15:06
23,한화에어로스페이스,0.97,2026-06-03 17:15:06
24,미래에셋증권,0.93,2026-06-03 17:15:06
25,POSCO홀딩스,0.92,2026-06-03 17:15:06
26,LS ELECTRIC,0.92,2026-06-03 17:15:06
27,SKC,0.91,2026-06-03 17:15:06
28,삼성전자우,0.90,2026-06-03 17:15:06
29,에코프로비엠,0.88,2026-06-03 17:15:06
30,주성엔지니어링,0.81,2026-06-03 17:15:06
