rank,name,score,ts
1,삼성전자,12.70,2026-04-20 19:08:08
2,SK하이닉스,8.69,2026-04-20 19:08:08
3,삼성SDI,4.24,2026-04-20 19:08:08
4,두산에너빌리티,3.22,2026-04-20 19:08:08
5,현대차,3.14,2026-04-20 19:08:08
6,POSCO홀딩스,2.74,2026-04-20 19:08:08
7,삼천당제약,2.30,2026-04-20 19:08:08
8,에코프로,2.00,2026-04-20 19:08:08
9,삼성전기,1.83,2026-04-20 19:08:08
10,주성엔지니어링,1.72,2026-04-20 19:08:08
11,대우건설,1.58,2026-04-20 19:08:08
12,이수페타시스,1.35,2026-04-20 19:08:08
13,대한광통신,1.26,2026-04-20 19:08:08
14,NAVER,1.19,2026-04-20 19:08:08
15,대한전선,1.15,2026-04-20 19:08:08
16,LIG디펜스앤에어로스페이스,1.11,2026-04-20 19:08:08
17,삼성중공업,1.11,2026-04-20 19:08:08
18,한화시스템,1.03,2026-04-20 19:08:08
19,LG에너지솔루션,1.01,2026-04-20 19:08:08
20,현대건설,1.01,2026-04-20 19:08:08
21,한화오션,0.99,2026-04-20 19:08:08
22,에코프로비엠,0.97,2026-04-20 19:08:08
23,LS마린솔루션,0.95,2026-04-20 19:08:08
24,한미반도체,0.93,2026-04-20 19:08:08
25,HLB,0.86,2026-04-20 19:08:08
26,미래에셋증권,0.82,2026-04-20 19:08:08
27,현대지에프홀딩스,0.81,2026-04-20 19:08:08
28,우리기술,0.75,2026-04-20 19:08:08
29,한국전력,0.75,2026-04-20 19:08:08
30,삼성E&A,0.74,2026-04-20 19:08:08
