rank,name,score,ts
1,삼성전자,9.65,2026-05-31 19:14:52
2,SK하이닉스,7.13,2026-05-31 19:14:52
3,LG전자,5.41,2026-05-31 19:14:52
4,NAVER,4.55,2026-05-31 19:14:52
5,삼성전기,4.03,2026-05-31 19:14:52
6,현대차,3.76,2026-05-31 19:14:52
7,LG씨엔에스,3.44,2026-05-31 19:14:52
8,LG이노텍,2.34,2026-05-31 19:14:52
9,두산에너빌리티,2.13,2026-05-31 19:14:52
10,삼성에스디에스,1.90,2026-05-31 19:14:52
11,삼성SDI,1.35,2026-05-31 19:14:52
12,현대모비스,1.34,2026-05-31 19:14:52
13,한미반도체,1.33,2026-05-31 19:14:52
14,한화오션,1.28,2026-05-31 19:14:52
15,LS ELECTRIC,1.21,2026-05-31 19:14:52
16,대한광통신,1.16,2026-05-31 19:14:52
17,에코프로,1.16,2026-05-31 19:14:52
18,두산로보틱스,1.15,2026-05-31 19:14:52
19,LG디스플레이,1.10,2026-05-31 19:14:52
20,대우건설,1.06,2026-05-31 19:14:52
21,LG에너지솔루션,1.05,2026-05-31 19:14:52
22,카카오,1.04,2026-05-31 19:14:52
23,현대오토에버,1.01,2026-05-31 19:14:52
24,LG,0.97,2026-05-31 19:14:52
25,에코프로비엠,0.93,2026-05-31 19:14:52
26,삼성중공업,0.88,2026-05-31 19:14:52
27,POSCO홀딩스,0.88,2026-05-31 19:14:52
28,주성엔지니어링,0.82,2026-05-31 19:14:52
29,삼성전자우,0.79,2026-05-31 19:14:52
30,HLB,0.76,2026-05-31 19:14:52
