rank,name,score,ts
1,삼성전자,21.71,2026-03-17 09:53:29
2,SK하이닉스,10.96,2026-03-17 09:53:29
3,현대차,5.00,2026-03-17 09:53:29
4,두산에너빌리티,3.32,2026-03-17 09:53:29
5,한미반도체,2.77,2026-03-17 09:53:29
6,에코프로,2.14,2026-03-17 09:53:29
7,삼성SDI,1.74,2026-03-17 09:53:29
8,한화시스템,1.60,2026-03-17 09:53:29
9,미래에셋증권,1.53,2026-03-17 09:53:29
10,삼성중공업,1.42,2026-03-17 09:53:29
11,셀트리온,1.37,2026-03-17 09:53:29
12,한화오션,1.30,2026-03-17 09:53:29
13,NAVER,1.24,2026-03-17 09:53:29
14,우리기술,1.11,2026-03-17 09:53:29
15,한국항공우주,1.10,2026-03-17 09:53:29
16,한화솔루션,1.03,2026-03-17 09:53:29
17,지투지바이오,1.02,2026-03-17 09:53:29
18,미래에셋생명,1.01,2026-03-17 09:53:29
19,LIG넥스원,0.98,2026-03-17 09:53:29
20,펄어비스,0.97,2026-03-17 09:53:29
21,서울반도체,0.95,2026-03-17 09:53:29
22,POSCO홀딩스,0.92,2026-03-17 09:53:29
23,흥아해운,0.84,2026-03-17 09:53:29
24,S-Oil,0.81,2026-03-17 09:53:29
25,알테오젠,0.80,2026-03-17 09:53:29
26,삼성전기,0.78,2026-03-17 09:53:29
27,포스코퓨처엠,0.78,2026-03-17 09:53:29
28,LG전자,0.76,2026-03-17 09:53:29
29,SK이터닉스,0.76,2026-03-17 09:53:29
30,현대건설,0.75,2026-03-17 09:53:29
