rank,name,score,ts
1,삼성전자,22.15,2026-04-03 13:17:08
2,SK하이닉스,9.27,2026-04-03 13:17:08
3,삼천당제약,5.83,2026-04-03 13:17:08
4,현대차,3.22,2026-04-03 13:17:08
5,두산에너빌리티,2.63,2026-04-03 13:17:08
6,삼성SDI,2.40,2026-04-03 13:17:08
7,에코프로,1.68,2026-04-03 13:17:08
8,삼성중공업,1.49,2026-04-03 13:17:08
9,펄어비스,1.39,2026-04-03 13:17:08
10,한화시스템,1.37,2026-04-03 13:17:08
11,NAVER,1.35,2026-04-03 13:17:08
12,엘앤에프,1.28,2026-04-03 13:17:08
13,LIG넥스원,1.21,2026-04-03 13:17:08
14,넥스틸,1.20,2026-04-03 13:17:08
15,한화오션,1.09,2026-04-03 13:17:08
16,현대무벡스,1.09,2026-04-03 13:17:08
17,미래에셋증권,1.07,2026-04-03 13:17:08
18,삼아알미늄,1.06,2026-04-03 13:17:08
19,POSCO홀딩스,1.05,2026-04-03 13:17:08
20,대우건설,1.03,2026-04-03 13:17:08
21,한미반도체,0.96,2026-04-03 13:17:08
22,흥아해운,0.96,2026-04-03 13:17:08
23,한화솔루션,0.94,2026-04-03 13:17:08
24,대한광통신,0.93,2026-04-03 13:17:08
25,한올바이오파마,0.93,2026-04-03 13:17:08
26,SK이터닉스,0.86,2026-04-03 13:17:08
27,현대건설,0.83,2026-04-03 13:17:08
28,한화에어로스페이스,0.81,2026-04-03 13:17:08
29,삼성E&A,0.79,2026-04-03 13:17:08
30,알테오젠,0.78,2026-04-03 13:17:08
