rank,name,score,ts
1,삼성전자,12.17,2026-02-11 14:16:10
2,LG전자,6.68,2026-02-11 14:16:10
3,SK하이닉스,5.35,2026-02-11 14:16:10
4,현대차,5.07,2026-02-11 14:16:10
5,우리기술,3.75,2026-02-11 14:16:10
6,두산에너빌리티,3.34,2026-02-11 14:16:10
7,한화솔루션,2.47,2026-02-11 14:16:10
8,이마트,2.25,2026-02-11 14:16:10
9,NAVER,2.04,2026-02-11 14:16:10
10,셀트리온,1.79,2026-02-11 14:16:10
11,에코프로,1.67,2026-02-11 14:16:10
12,알테오젠,1.39,2026-02-11 14:16:10
13,삼표시멘트,1.23,2026-02-11 14:16:10
14,삼성SDI,1.11,2026-02-11 14:16:10
15,한온시스템,1.11,2026-02-11 14:16:10
16,휴림로봇,1.09,2026-02-11 14:16:10
17,미래에셋증권,1.03,2026-02-11 14:16:10
18,POSCO홀딩스,1.02,2026-02-11 14:16:10
19,한화오션,1.01,2026-02-11 14:16:10
20,LG씨엔에스,1.00,2026-02-11 14:16:10
21,아크릴,0.99,2026-02-11 14:16:10
22,한전산업,0.98,2026-02-11 14:16:10
23,유진로봇,0.96,2026-02-11 14:16:10
24,삼성전자우,0.96,2026-02-11 14:16:10
25,카카오,0.91,2026-02-11 14:16:10
26,보성파워텍,0.89,2026-02-11 14:16:10
27,대우건설,0.87,2026-02-11 14:16:10
28,에스피지,0.84,2026-02-11 14:16:10
29,삼성중공업,0.83,2026-02-11 14:16:10
30,한화에어로스페이스,0.78,2026-02-11 14:16:10
