rank,name,score,ts
1,삼성전자,7.77,2026-01-14 15:44:27
2,한화,4.92,2026-01-14 15:44:27
3,SK하이닉스,4.02,2026-01-14 15:44:27
4,현대차,3.69,2026-01-14 15:44:27
5,셀트리온,3.49,2026-01-14 15:44:27
6,한화오션,3.34,2026-01-14 15:44:27
7,두산에너빌리티,2.90,2026-01-14 15:44:27
8,뉴로메카,2.34,2026-01-14 15:44:27
9,유진로봇,1.89,2026-01-14 15:44:27
10,한화시스템,1.74,2026-01-14 15:44:27
11,천일고속,1.70,2026-01-14 15:44:27
12,휴림로봇,1.67,2026-01-14 15:44:27
13,NAVER,1.64,2026-01-14 15:44:27
14,한미반도체,1.59,2026-01-14 15:44:27
15,POSCO홀딩스,1.53,2026-01-14 15:44:27
16,에이비엘바이오,1.39,2026-01-14 15:44:27
17,디앤디파마텍,1.34,2026-01-14 15:44:27
18,삼성중공업,1.28,2026-01-14 15:44:27
19,알테오젠,1.27,2026-01-14 15:44:27
20,삼성SDI,1.26,2026-01-14 15:44:27
21,펩트론,1.22,2026-01-14 15:44:27
22,SK,1.11,2026-01-14 15:44:27
23,기아,1.11,2026-01-14 15:44:27
24,에코프로,1.06,2026-01-14 15:44:27
25,HD한국조선해양,1.05,2026-01-14 15:44:27
26,한화갤러리아,1.03,2026-01-14 15:44:27
27,한국전력,0.97,2026-01-14 15:44:27
28,에스피지,0.92,2026-01-14 15:44:27
29,한화솔루션,0.91,2026-01-14 15:44:27
30,대한항공,0.89,2026-01-14 15:44:27
