rank,name,score,ts
1,삼성전자,16.32,2026-04-14 13:28:59
2,SK하이닉스,10.69,2026-04-14 13:28:59
3,대한광통신,3.20,2026-04-14 13:28:59
4,현대차,2.67,2026-04-14 13:28:59
5,대우건설,2.32,2026-04-14 13:28:59
6,삼성SDI,2.17,2026-04-14 13:28:59
7,미래에셋증권,1.98,2026-04-14 13:28:59
8,우리로,1.77,2026-04-14 13:28:59
9,두산에너빌리티,1.72,2026-04-14 13:28:59
10,한화솔루션,1.63,2026-04-14 13:28:59
11,빛과전자,1.55,2026-04-14 13:28:59
12,삼천당제약,1.51,2026-04-14 13:28:59
13,LS ELECTRIC,1.49,2026-04-14 13:28:59
14,삼성전자우,1.26,2026-04-14 13:28:59
15,HLB,1.24,2026-04-14 13:28:59
16,NAVER,1.15,2026-04-14 13:28:59
17,남선알미늄,1.04,2026-04-14 13:28:59
18,DL이앤씨,1.04,2026-04-14 13:28:59
19,에코프로,1.03,2026-04-14 13:28:59
20,한미반도체,1.02,2026-04-14 13:28:59
21,우리기술,1.02,2026-04-14 13:28:59
22,SK스퀘어,1.01,2026-04-14 13:28:59
23,삼성전기,0.99,2026-04-14 13:28:59
24,스피어,0.95,2026-04-14 13:28:59
25,삼성E&A,0.94,2026-04-14 13:28:59
26,LIG디펜스앤에어로스페이스,0.92,2026-04-14 13:28:59
27,퀄리타스반도체,0.84,2026-04-14 13:28:59
28,미래에셋벤처투자,0.84,2026-04-14 13:28:59
29,엘앤에프,0.83,2026-04-14 13:28:59
30,삼성중공업,0.80,2026-04-14 13:28:59
