rank,name,score,ts
1,삼성전자,10.61,2026-01-27 18:42:57
2,SK하이닉스,8.12,2026-01-27 18:42:57
3,현대차,7.00,2026-01-27 18:42:57
4,에코프로,3.45,2026-01-27 18:42:57
5,NAVER,3.42,2026-01-27 18:42:57
6,두산에너빌리티,2.42,2026-01-27 18:42:57
7,휴림로봇,2.17,2026-01-27 18:42:57
8,삼성SDI,2.03,2026-01-27 18:42:57
9,뉴로메카,1.88,2026-01-27 18:42:57
10,알테오젠,1.50,2026-01-27 18:42:57
11,한화오션,1.49,2026-01-27 18:42:57
12,SK텔레콤,1.46,2026-01-27 18:42:57
13,HLB,1.44,2026-01-27 18:42:57
14,현대바이오,1.39,2026-01-27 18:42:57
15,우리기술,1.33,2026-01-27 18:42:57
16,LG에너지솔루션,1.29,2026-01-27 18:42:57
17,에코프로비엠,1.28,2026-01-27 18:42:57
18,한미반도체,1.23,2026-01-27 18:42:57
19,하나마이크론,1.21,2026-01-27 18:42:57
20,카카오,1.08,2026-01-27 18:42:57
21,POSCO홀딩스,1.05,2026-01-27 18:42:57
22,삼천당제약,1.05,2026-01-27 18:42:57
23,현대무벡스,1.00,2026-01-27 18:42:57
24,카카오페이,0.99,2026-01-27 18:42:57
25,레인보우로보틱스,0.99,2026-01-27 18:42:57
26,에이비엘바이오,0.95,2026-01-27 18:42:57
27,한국전력,0.94,2026-01-27 18:42:57
28,제주은행,0.86,2026-01-27 18:42:57
29,삼성중공업,0.82,2026-01-27 18:42:57
30,제우스,0.78,2026-01-27 18:42:57
