rank,name,score,ts
1,삼성전자,9.71,2026-01-23 15:43:51
2,휴림로봇,8.36,2026-01-23 15:43:51
3,현대차,7.29,2026-01-23 15:43:51
4,현대무벡스,5.40,2026-01-23 15:43:51
5,카카오페이,3.67,2026-01-23 15:43:51
6,삼성SDI,3.36,2026-01-23 15:43:51
7,NAVER,3.30,2026-01-23 15:43:51
8,SK하이닉스,3.17,2026-01-23 15:43:51
9,두산에너빌리티,2.40,2026-01-23 15:43:51
10,알테오젠,2.10,2026-01-23 15:43:51
11,한국전력,1.71,2026-01-23 15:43:51
12,삼성전기,1.67,2026-01-23 15:43:51
13,카카오,1.48,2026-01-23 15:43:51
14,HLB,1.44,2026-01-23 15:43:51
15,레인보우로보틱스,1.31,2026-01-23 15:43:51
16,우리기술,1.29,2026-01-23 15:43:51
17,에이비엘바이오,1.26,2026-01-23 15:43:51
18,미래에셋증권,1.25,2026-01-23 15:43:51
19,한화오션,1.24,2026-01-23 15:43:51
20,POSCO홀딩스,1.15,2026-01-23 15:43:51
21,에코프로,1.14,2026-01-23 15:43:51
22,삼천당제약,1.13,2026-01-23 15:43:51
23,다날,1.01,2026-01-23 15:43:51
24,카카오뱅크,0.98,2026-01-23 15:43:51
25,LG씨엔에스,0.93,2026-01-23 15:43:51
26,셀트리온,0.90,2026-01-23 15:43:51
27,에스티팜,0.89,2026-01-23 15:43:51
28,기아,0.78,2026-01-23 15:43:51
29,재영솔루텍,0.77,2026-01-23 15:43:51
30,삼성중공업,0.75,2026-01-23 15:43:51
