rank,name,score,ts
1,삼성전자,16.15,2026-08-31 23:12:29
2,SK하이닉스,14.28,2026-08-31 23:12:29
3,LG전자,4.00,2026-08-31 23:12:29
4,삼성SDI,3.24,2026-08-31 23:12:29
5,삼성전기,3.12,2026-08-31 23:12:29
6,두산에너빌리티,2.99,2026-08-31 23:12:29
7,현대차,2.53,2026-08-31 23:12:29
8,NAVER,1.99,2026-08-31 23:12:29
9,알테오젠,1.51,2026-08-31 23:12:29
10,엘앤에프,1.50,2026-08-31 23:12:29
11,SK이노베이션,1.40,2026-08-31 23:12:29
12,포스코퓨처엠,1.20,2026-08-31 23:12:29
13,POSCO홀딩스,1.19,2026-08-31 23:12:29
14,LG이노텍,1.12,2026-08-31 23:12:29
15,에코프로,1.05,2026-08-31 23:12:29
16,HLB,1.04,2026-08-31 23:12:29
17,한화오션,1.02,2026-08-31 23:12:29
18,SK스퀘어,0.95,2026-08-31 23:12:29
19,LG에너지솔루션,0.93,2026-08-31 23:12:29
20,LS ELECTRIC,0.90,2026-08-31 23:12:29
21,SK텔레콤,0.89,2026-08-31 23:12:29
22,셀트리온,0.86,2026-08-31 23:12:29
23,삼성전자우,0.86,2026-08-31 23:12:29
24,네이처셀,0.83,2026-08-31 23:12:29
25,한미반도체,0.82,2026-08-31 23:12:29
26,에코프로비엠,0.78,2026-08-31 23:12:29
27,대우건설,0.74,2026-08-31 23:12:29
28,대한광통신,0.73,2026-08-31 23:12:29
29,삼성중공업,0.71,2026-08-31 23:12:29
30,온코닉테라퓨틱스,0.71,2026-08-31 23:12:29
