rank,name,score,ts
1,삼성전자,16.68,2026-03-18 15:47:01
2,SK하이닉스,7.08,2026-03-18 15:47:01
3,우리기술,6.53,2026-03-18 15:47:01
4,대우건설,3.27,2026-03-18 15:47:01
5,현대차,3.03,2026-03-18 15:47:01
6,두산에너빌리티,2.83,2026-03-18 15:47:01
7,휴림로봇,1.85,2026-03-18 15:47:01
8,한화솔루션,1.38,2026-03-18 15:47:01
9,삼성전자우,1.36,2026-03-18 15:47:01
10,NAVER,1.36,2026-03-18 15:47:01
11,삼성SDI,1.34,2026-03-18 15:47:01
12,에코프로,1.31,2026-03-18 15:47:01
13,한미반도체,1.31,2026-03-18 15:47:01
14,한화시스템,1.29,2026-03-18 15:47:01
15,삼성전기,1.16,2026-03-18 15:47:01
16,삼성중공업,1.13,2026-03-18 15:47:01
17,메지온,1.12,2026-03-18 15:47:01
18,대한광통신,1.05,2026-03-18 15:47:01
19,HPSP,0.99,2026-03-18 15:47:01
20,미래에셋증권,0.94,2026-03-18 15:47:01
21,현대ADM,0.94,2026-03-18 15:47:01
22,로킷헬스케어,0.92,2026-03-18 15:47:01
23,펄어비스,0.92,2026-03-18 15:47:01
24,한화오션,0.91,2026-03-18 15:47:01
25,지투지바이오,0.89,2026-03-18 15:47:01
26,신성이엔지,0.89,2026-03-18 15:47:01
27,이수페타시스,0.85,2026-03-18 15:47:01
28,LIG넥스원,0.84,2026-03-18 15:47:01
29,SK이터닉스,0.83,2026-03-18 15:47:01
30,현대건설,0.75,2026-03-18 15:47:01
