rank,name,score,ts
1,삼성전자,18.20,2026-05-15 13:45:38
2,SK하이닉스,10.95,2026-05-15 13:45:38
3,LG전자,4.75,2026-05-15 13:45:38
4,현대차,4.59,2026-05-15 13:45:38
5,두산로보틱스,2.49,2026-05-15 13:45:38
6,두산에너빌리티,2.13,2026-05-15 13:45:38
7,대우건설,1.74,2026-05-15 13:45:38
8,삼성전기,1.73,2026-05-15 13:45:38
9,코스모로보틱스,1.65,2026-05-15 13:45:38
10,LG씨엔에스,1.61,2026-05-15 13:45:38
11,대한광통신,1.59,2026-05-15 13:45:38
12,제주반도체,1.42,2026-05-15 13:45:38
13,한화오션,1.26,2026-05-15 13:45:38
14,삼성전자우,1.16,2026-05-15 13:45:38
15,LS ELECTRIC,1.07,2026-05-15 13:45:38
16,대한전선,1.05,2026-05-15 13:45:38
17,삼성SDI,1.04,2026-05-15 13:45:38
18,휴림로봇,1.02,2026-05-15 13:45:38
19,NAVER,1.02,2026-05-15 13:45:38
20,LG디스플레이,0.99,2026-05-15 13:45:38
21,하나마이크론,0.98,2026-05-15 13:45:38
22,삼성중공업,0.96,2026-05-15 13:45:38
23,주성엔지니어링,0.95,2026-05-15 13:45:38
24,POSCO홀딩스,0.90,2026-05-15 13:45:38
25,에코프로,0.90,2026-05-15 13:45:38
26,한화솔루션,0.87,2026-05-15 13:45:38
27,OCI홀딩스,0.82,2026-05-15 13:45:38
28,LG,0.80,2026-05-15 13:45:38
29,한미반도체,0.78,2026-05-15 13:45:38
30,기아,0.68,2026-05-15 13:45:38
