rank,name,score,ts
1,삼성전자,14.36,2026-06-16 10:34:56
2,SK하이닉스,9.61,2026-06-16 10:34:56
3,삼성전기,3.79,2026-06-16 10:34:56
4,대우건설,3.57,2026-06-16 10:34:56
5,NAVER,3.25,2026-06-16 10:34:56
6,현대차,2.87,2026-06-16 10:34:56
7,LG전자,2.82,2026-06-16 10:34:56
8,두산에너빌리티,2.24,2026-06-16 10:34:56
9,LIG디펜스앤에어로스페이스,2.07,2026-06-16 10:34:56
10,HPSP,1.65,2026-06-16 10:34:56
11,LG이노텍,1.62,2026-06-16 10:34:56
12,한미반도체,1.60,2026-06-16 10:34:56
13,한화오션,1.56,2026-06-16 10:34:56
14,삼성E&A,1.28,2026-06-16 10:34:56
15,대한광통신,1.21,2026-06-16 10:34:56
16,한화시스템,1.15,2026-06-16 10:34:56
17,미래에셋증권,1.14,2026-06-16 10:34:56
18,LS ELECTRIC,1.09,2026-06-16 10:34:56
19,삼성전자우,1.09,2026-06-16 10:34:56
20,현대건설,1.08,2026-06-16 10:34:56
21,주성엔지니어링,1.05,2026-06-16 10:34:56
22,삼성중공업,1.04,2026-06-16 10:34:56
23,TIGER 미국우주테크,1.02,2026-06-16 10:34:56
24,HLB,0.98,2026-06-16 10:34:56
25,DL이앤씨,0.95,2026-06-16 10:34:56
26,한화에어로스페이스,0.91,2026-06-16 10:34:56
27,LG씨엔에스,0.89,2026-06-16 10:34:56
28,삼성SDI,0.83,2026-06-16 10:34:56
29,우리기술,0.82,2026-06-16 10:34:56
30,현대로템,0.82,2026-06-16 10:34:56
