rank,name,score,ts
1,삼성전자,12.71,2025-12-24 09:47:21
2,한화오션,11.56,2025-12-24 09:47:21
3,SK하이닉스,4.48,2025-12-24 09:47:21
4,엔켐,3.19,2025-12-24 09:47:21
5,두산에너빌리티,2.98,2025-12-24 09:47:21
6,삼성중공업,1.93,2025-12-24 09:47:21
7,리브스메드,1.84,2025-12-24 09:47:21
8,미래에셋벤처투자,1.65,2025-12-24 09:47:21
9,현대차,1.64,2025-12-24 09:47:21
10,이노스페이스,1.49,2025-12-24 09:47:21
11,NAVER,1.48,2025-12-24 09:47:21
12,에스피지,1.39,2025-12-24 09:47:21
13,레인보우로보틱스,1.28,2025-12-24 09:47:21
14,현대로템,1.25,2025-12-24 09:47:21
15,현대무벡스,1.19,2025-12-24 09:47:21
16,알테오젠,1.16,2025-12-24 09:47:21
17,천일고속,1.09,2025-12-24 09:47:21
18,에이비엘바이오,1.07,2025-12-24 09:47:21
19,삼성SDI,1.05,2025-12-24 09:47:21
20,HD현대중공업,1.05,2025-12-24 09:47:21
21,에코프로,1.04,2025-12-24 09:47:21
22,두산,0.98,2025-12-24 09:47:21
23,에코프로비엠,0.98,2025-12-24 09:47:21
24,한화시스템,0.97,2025-12-24 09:47:21
25,셀트리온,0.88,2025-12-24 09:47:21
26,알지노믹스,0.88,2025-12-24 09:47:21
27,에르코스,0.87,2025-12-24 09:47:21
28,두산로보틱스,0.85,2025-12-24 09:47:21
29,휴림로봇,0.85,2025-12-24 09:47:21
30,동양고속,0.81,2025-12-24 09:47:21
