rank,name,score,ts
1,삼성전자,17.93,2026-05-07 16:26:59
2,SK하이닉스,10.80,2026-05-07 16:26:59
3,두산에너빌리티,3.31,2026-05-07 16:26:59
4,현대차,3.17,2026-05-07 16:26:59
5,대한광통신,2.60,2026-05-07 16:26:59
6,POSCO홀딩스,2.59,2026-05-07 16:26:59
7,삼성중공업,2.45,2026-05-07 16:26:59
8,LIG디펜스앤에어로스페이스,2.15,2026-05-07 16:26:59
9,삼성전자우,1.98,2026-05-07 16:26:59
10,삼성E&A,1.91,2026-05-07 16:26:59
11,LS ELECTRIC,1.63,2026-05-07 16:26:59
12,대우건설,1.47,2026-05-07 16:26:59
13,대한전선,1.41,2026-05-07 16:26:59
14,미래에셋증권,1.31,2026-05-07 16:26:59
15,SK스퀘어,1.27,2026-05-07 16:26:59
16,삼성SDI,1.27,2026-05-07 16:26:59
17,삼성전기,1.19,2026-05-07 16:26:59
18,SKC,1.13,2026-05-07 16:26:59
19,삼성물산,1.04,2026-05-07 16:26:59
20,한미반도체,1.03,2026-05-07 16:26:59
21,에코프로,1.01,2026-05-07 16:26:59
22,NAVER,0.98,2026-05-07 16:26:59
23,에코프로비엠,0.93,2026-05-07 16:26:59
24,한화에어로스페이스,0.93,2026-05-07 16:26:59
25,현대로템,0.92,2026-05-07 16:26:59
26,LG전자,0.89,2026-05-07 16:26:59
27,카카오,0.88,2026-05-07 16:26:59
28,HD현대중공업,0.87,2026-05-07 16:26:59
29,GS건설,0.82,2026-05-07 16:26:59
30,한화오션,0.81,2026-05-07 16:26:59
