rank,name,score,ts
1,삼성전자,11.99,2026-06-14 17:00:35
2,SK하이닉스,8.23,2026-06-14 17:00:35
3,NAVER,4.00,2026-06-14 17:00:35
4,삼성전기,3.32,2026-06-14 17:00:35
5,현대차,3.26,2026-06-14 17:00:35
6,미래에셋증권,3.07,2026-06-14 17:00:35
7,LG전자,2.89,2026-06-14 17:00:35
8,한미반도체,2.46,2026-06-14 17:00:35
9,두산에너빌리티,2.24,2026-06-14 17:00:35
10,현대건설,1.79,2026-06-14 17:00:35
11,한화오션,1.38,2026-06-14 17:00:35
12,LG씨엔에스,1.36,2026-06-14 17:00:35
13,주성엔지니어링,1.32,2026-06-14 17:00:35
14,우리기술,1.20,2026-06-14 17:00:35
15,에코프로,1.18,2026-06-14 17:00:35
16,삼성SDI,1.17,2026-06-14 17:00:35
17,HPSP,1.17,2026-06-14 17:00:35
18,삼성E&A,1.12,2026-06-14 17:00:35
19,대우건설,1.11,2026-06-14 17:00:35
20,삼성중공업,1.08,2026-06-14 17:00:35
21,대한광통신,1.06,2026-06-14 17:00:35
22,원익IPS,1.05,2026-06-14 17:00:35
23,LG이노텍,1.03,2026-06-14 17:00:35
24,POSCO홀딩스,1.00,2026-06-14 17:00:35
25,TIGER 미국우주테크,0.93,2026-06-14 17:00:35
26,HL만도,0.92,2026-06-14 17:00:35
27,후성,0.89,2026-06-14 17:00:35
28,에코프로비엠,0.89,2026-06-14 17:00:35
29,스피어,0.87,2026-06-14 17:00:35
30,현대모비스,0.85,2026-06-14 17:00:35
