rank,name,score,ts
1,삼성전자,24.42,2026-07-07 19:03:50
2,SK하이닉스,18.08,2026-07-07 19:03:50
3,한화오션,4.79,2026-07-07 19:03:50
4,삼성전기,3.48,2026-07-07 19:03:50
5,LG전자,3.20,2026-07-07 19:03:50
6,현대차,2.53,2026-07-07 19:03:50
7,SK스퀘어,2.23,2026-07-07 19:03:50
8,두산에너빌리티,1.63,2026-07-07 19:03:50
9,NAVER,1.58,2026-07-07 19:03:50
10,HLB,1.14,2026-07-07 19:03:50
11,에코프로,0.95,2026-07-07 19:03:50
12,금호타이어,0.95,2026-07-07 19:03:50
13,금호건설,0.92,2026-07-07 19:03:50
14,삼성SDI,0.90,2026-07-07 19:03:50
15,한미반도체,0.89,2026-07-07 19:03:50
16,LS ELECTRIC,0.82,2026-07-07 19:03:50
17,POSCO홀딩스,0.80,2026-07-07 19:03:50
18,삼성중공업,0.77,2026-07-07 19:03:50
19,삼성전자우,0.77,2026-07-07 19:03:50
20,LG에너지솔루션,0.75,2026-07-07 19:03:50
21,하이브,0.74,2026-07-07 19:03:50
22,LG이노텍,0.72,2026-07-07 19:03:50
23,셀트리온,0.71,2026-07-07 19:03:50
24,삼성에스디에스,0.67,2026-07-07 19:03:50
25,LG씨엔에스,0.66,2026-07-07 19:03:50
26,알테오젠,0.58,2026-07-07 19:03:50
27,주성엔지니어링,0.58,2026-07-07 19:03:50
28,에코프로비엠,0.57,2026-07-07 19:03:50
29,가온칩스,0.55,2026-07-07 19:03:50
30,한화시스템,0.53,2026-07-07 19:03:50
