[네이버 인기검색 합계 Top30] (최근 12 스냅샷 기반)
생성시각: 2026-01-18 15:43:07
스냅샷 수: 12개
------------------------------------------------
 1. 삼성전자 | 합계: 117.76
 2. 두산에너빌리티 | 합계: 50.59
 3. SK하이닉스 | 합계: 48.33
 4. 현대차 | 합계: 44.01
 5. 휴림로봇 | 합계: 34.92
 6. NAVER | 합계: 32.30
 7. 알테오젠 | 합계: 28.52
 8. 뉴로메카 | 합계: 26.26
 9. LG씨엔에스 | 합계: 26.03
10. 한화오션 | 합계: 24.91
11. 포스코DX | 합계: 24.53
12. POSCO홀딩스 | 합계: 24.19
13. 한화시스템 | 합계: 22.78
14. 한미반도체 | 합계: 17.81
15. 삼성중공업 | 합계: 16.14
16. 모베이스전자 | 합계: 14.51
17. 현대무벡스 | 합계: 13.74
18. 우리기술 | 합계: 12.14
19. 에이비엘바이오 | 합계: 11.67
20. 클로봇 | 합계: 11.67
21. 유진로봇 | 합계: 11.41
22. 에코프로 | 합계: 11.38
23. 삼천당제약 | 합계: 10.66
24. HLB | 합계: 9.61
25. 지투지바이오 | 합계: 9.59
26. 셀트리온 | 합계: 8.75
27. LG전자 | 합계: 8.65
28. 현대건설 | 합계: 6.87
29. 위메이드 | 합계: 6.82
30. 한화갤러리아 | 합계: 6.76
