rank,name,score,ts
1,에스피지,7.23,2025-12-19 18:37:32
2,SK하이닉스,7.11,2025-12-19 18:37:32
3,삼성전자,6.97,2025-12-19 18:37:32
4,두산에너빌리티,4.22,2025-12-19 18:37:32
5,동양고속,2.79,2025-12-19 18:37:32
6,한화오션,2.69,2025-12-19 18:37:32
7,미래에셋벤처투자,2.56,2025-12-19 18:37:32
8,파두,2.30,2025-12-19 18:37:32
9,NAVER,2.08,2025-12-19 18:37:32
10,현대오토에버,1.74,2025-12-19 18:37:32
11,삼성중공업,1.72,2025-12-19 18:37:32
12,현대차,1.61,2025-12-19 18:37:32
13,알지노믹스,1.43,2025-12-19 18:37:32
14,에이비엘바이오,1.42,2025-12-19 18:37:32
15,천일고속,1.41,2025-12-19 18:37:32
16,에코프로,1.39,2025-12-19 18:37:32
17,대성산업,1.30,2025-12-19 18:37:32
18,LG에너지솔루션,1.28,2025-12-19 18:37:32
19,알테오젠,1.16,2025-12-19 18:37:32
20,삼표시멘트,1.13,2025-12-19 18:37:32
21,한화시스템,1.12,2025-12-19 18:37:32
22,삼성SDI,1.09,2025-12-19 18:37:32
23,에코프로비엠,0.97,2025-12-19 18:37:32
24,삼성에피스홀딩스,0.94,2025-12-19 18:37:32
25,삼화페인트,0.92,2025-12-19 18:37:32
26,로킷헬스케어,0.90,2025-12-19 18:37:32
27,루닛,0.88,2025-12-19 18:37:32
28,클로봇,0.85,2025-12-19 18:37:32
29,현대무벡스,0.81,2025-12-19 18:37:32
30,셀트리온,0.80,2025-12-19 18:37:32
