rank,name,score,ts
1,삼성전자,11.84,2026-04-11 13:15:41
2,SK하이닉스,5.33,2026-04-11 13:15:41
3,대한광통신,4.40,2026-04-11 13:15:41
4,삼천당제약,3.50,2026-04-11 13:15:41
5,대우건설,3.08,2026-04-11 13:15:41
6,현대차,2.50,2026-04-11 13:15:41
7,펄어비스,1.88,2026-04-11 13:15:41
8,두산에너빌리티,1.68,2026-04-11 13:15:41
9,에코프로,1.68,2026-04-11 13:15:41
10,삼성전기,1.63,2026-04-11 13:15:41
11,GS건설,1.44,2026-04-11 13:15:41
12,NAVER,1.35,2026-04-11 13:15:41
13,삼성SDI,1.32,2026-04-11 13:15:41
14,한화솔루션,1.30,2026-04-11 13:15:41
15,신성이엔지,1.26,2026-04-11 13:15:41
16,대한해운,1.26,2026-04-11 13:15:41
17,삼성E&A,1.22,2026-04-11 13:15:41
18,우리기술,1.21,2026-04-11 13:15:41
19,쏠리드,1.19,2026-04-11 13:15:41
20,POSCO홀딩스,1.17,2026-04-11 13:15:41
21,에코프로비엠,1.07,2026-04-11 13:15:41
22,효성중공업,1.06,2026-04-11 13:15:41
23,광전자,1.04,2026-04-11 13:15:41
24,셀트리온,1.02,2026-04-11 13:15:41
25,삼성중공업,1.02,2026-04-11 13:15:41
26,한미반도체,1.00,2026-04-11 13:15:41
27,LIG넥스원,0.98,2026-04-11 13:15:41
28,빛과전자,0.98,2026-04-11 13:15:41
29,현대건설,0.95,2026-04-11 13:15:41
30,DL이앤씨,0.94,2026-04-11 13:15:41
