rank,name,score,ts
1,삼성전자,7.58,2025-12-10 12:48:31
2,SK하이닉스,7.44,2025-12-10 12:48:31
3,에코프로,4.40,2025-12-10 12:48:31
4,삼성SDI,2.39,2025-12-10 12:48:31
5,에이비엘바이오,2.39,2025-12-10 12:48:31
6,페스카로,2.34,2025-12-10 12:48:31
7,현대차,2.17,2025-12-10 12:48:31
8,일동제약,2.15,2025-12-10 12:48:31
9,두산에너빌리티,2.03,2025-12-10 12:48:31
10,테라뷰,1.99,2025-12-10 12:48:31
11,NAVER,1.77,2025-12-10 12:48:31
12,한화오션,1.71,2025-12-10 12:48:31
13,클로봇,1.64,2025-12-10 12:48:31
14,동양고속,1.64,2025-12-10 12:48:31
15,삼성중공업,1.46,2025-12-10 12:48:31
16,대성산업,1.46,2025-12-10 12:48:31
17,천일고속,1.44,2025-12-10 12:48:31
18,현대로템,1.42,2025-12-10 12:48:31
19,삼성에피스홀딩스,1.39,2025-12-10 12:48:31
20,알테오젠,1.38,2025-12-10 12:48:31
21,에코프로비엠,1.32,2025-12-10 12:48:31
22,카카오,1.29,2025-12-10 12:48:31
23,바이젠셀,1.28,2025-12-10 12:48:31
24,다날,1.27,2025-12-10 12:48:31
25,현대모비스,1.10,2025-12-10 12:48:31
26,에스피지,1.06,2025-12-10 12:48:31
27,레인보우로보틱스,0.93,2025-12-10 12:48:31
28,고영,0.89,2025-12-10 12:48:31
29,올릭스,0.88,2025-12-10 12:48:31
30,에임드바이오,0.86,2025-12-10 12:48:31
