rank,name,score,ts
1,삼성전자,15.78,2026-06-16 17:29:11
2,SK하이닉스,11.74,2026-06-16 17:29:11
3,삼성전기,3.69,2026-06-16 17:29:11
4,현대차,3.04,2026-06-16 17:29:11
5,LG전자,2.76,2026-06-16 17:29:11
6,HLB,2.61,2026-06-16 17:29:11
7,두산에너빌리티,2.48,2026-06-16 17:29:11
8,NAVER,2.37,2026-06-16 17:29:11
9,대우건설,2.06,2026-06-16 17:29:11
10,한미반도체,1.62,2026-06-16 17:29:11
11,HPSP,1.58,2026-06-16 17:29:11
12,LG이노텍,1.55,2026-06-16 17:29:11
13,한화오션,1.40,2026-06-16 17:29:11
14,LIG디펜스앤에어로스페이스,1.13,2026-06-16 17:29:11
15,SK이터닉스,1.11,2026-06-16 17:29:11
16,삼성E&A,1.09,2026-06-16 17:29:11
17,SK스퀘어,1.09,2026-06-16 17:29:11
18,HL만도,1.08,2026-06-16 17:29:11
19,삼성중공업,1.04,2026-06-16 17:29:11
20,후성,1.01,2026-06-16 17:29:11
21,삼성SDI,1.00,2026-06-16 17:29:11
22,LS ELECTRIC,0.98,2026-06-16 17:29:11
23,미래에셋증권,0.98,2026-06-16 17:29:11
24,현대모비스,0.93,2026-06-16 17:29:11
25,SK오션플랜트,0.93,2026-06-16 17:29:11
26,LG씨엔에스,0.88,2026-06-16 17:29:11
27,씨에스윈드,0.86,2026-06-16 17:29:11
28,삼성전자우,0.86,2026-06-16 17:29:11
29,SK텔레콤,0.78,2026-06-16 17:29:11
30,한화솔루션,0.74,2026-06-16 17:29:11
