rank,name,score,ts
1,삼성전자,25.01,2026-07-14 17:32:32
2,SK하이닉스,24.64,2026-07-14 17:32:32
3,삼성전기,3.55,2026-07-14 17:32:32
4,현대차,2.93,2026-07-14 17:32:32
5,HLB,2.08,2026-07-14 17:32:32
6,SK스퀘어,1.94,2026-07-14 17:32:32
7,LG전자,1.92,2026-07-14 17:32:32
8,두산에너빌리티,1.67,2026-07-14 17:32:32
9,한미반도체,1.59,2026-07-14 17:32:32
10,알테오젠,1.59,2026-07-14 17:32:32
11,한화오션,1.27,2026-07-14 17:32:32
12,NAVER,1.19,2026-07-14 17:32:32
13,삼성SDI,1.01,2026-07-14 17:32:32
14,삼성전자우,0.83,2026-07-14 17:32:32
15,테스,0.81,2026-07-14 17:32:32
16,에코프로,0.80,2026-07-14 17:32:32
17,LS ELECTRIC,0.78,2026-07-14 17:32:32
18,모나미,0.76,2026-07-14 17:32:32
19,LG이노텍,0.66,2026-07-14 17:32:32
20,삼성중공업,0.65,2026-07-14 17:32:32
21,주성엔지니어링,0.65,2026-07-14 17:32:32
22,셀트리온,0.57,2026-07-14 17:32:32
23,펩트론,0.55,2026-07-14 17:32:32
24,대원전선,0.53,2026-07-14 17:32:32
25,로킷헬스케어,0.51,2026-07-14 17:32:32
26,네이처셀,0.49,2026-07-14 17:32:32
27,금호타이어,0.48,2026-07-14 17:32:32
28,한화에어로스페이스,0.48,2026-07-14 17:32:32
29,POSCO홀딩스,0.47,2026-07-14 17:32:32
30,에코프로비엠,0.46,2026-07-14 17:32:32
