rank,name,score,ts
1,삼성전자,15.43,2026-03-28 15:46:42
2,SK하이닉스,6.26,2026-03-28 15:46:42
3,펄어비스,4.03,2026-03-28 15:46:42
4,한화솔루션,3.92,2026-03-28 15:46:42
5,현대차,3.16,2026-03-28 15:46:42
6,두산에너빌리티,2.27,2026-03-28 15:46:42
7,대우건설,2.22,2026-03-28 15:46:42
8,삼천당제약,1.99,2026-03-28 15:46:42
9,에코프로,1.86,2026-03-28 15:46:42
10,우리기술,1.71,2026-03-28 15:46:42
11,우리로,1.53,2026-03-28 15:46:42
12,삼성SDI,1.33,2026-03-28 15:46:42
13,대한광통신,1.30,2026-03-28 15:46:42
14,HLB,1.30,2026-03-28 15:46:42
15,NAVER,1.25,2026-03-28 15:46:42
16,에코프로비엠,1.24,2026-03-28 15:46:42
17,엘앤에프,1.15,2026-03-28 15:46:42
18,한화시스템,1.13,2026-03-28 15:46:42
19,알테오젠,1.13,2026-03-28 15:46:42
20,흥구석유,1.05,2026-03-28 15:46:42
21,POSCO홀딩스,1.03,2026-03-28 15:46:42
22,미래에셋증권,1.01,2026-03-28 15:46:42
23,한미반도체,1.01,2026-03-28 15:46:42
24,LIG넥스원,0.98,2026-03-28 15:46:42
25,SK이터닉스,0.97,2026-03-28 15:46:42
26,미래에셋벤처투자,0.97,2026-03-28 15:46:42
27,한화오션,0.96,2026-03-28 15:46:42
28,흥아해운,0.94,2026-03-28 15:46:42
29,스피어,0.87,2026-03-28 15:46:42
30,삼성중공업,0.85,2026-03-28 15:46:42
