rank,name,score,ts
1,삼성전자,11.29,2026-02-08 16:11:01
2,SK하이닉스,5.59,2026-02-08 16:11:01
3,현대차,3.90,2026-02-08 16:11:01
4,한화솔루션,3.60,2026-02-08 16:11:01
5,삼표시멘트,3.06,2026-02-08 16:11:01
6,두산에너빌리티,3.05,2026-02-08 16:11:01
7,에코프로,2.94,2026-02-08 16:11:01
8,NAVER,2.40,2026-02-08 16:11:01
9,한화오션,1.85,2026-02-08 16:11:01
10,삼성SDI,1.64,2026-02-08 16:11:01
11,한미반도체,1.60,2026-02-08 16:11:01
12,셀트리온,1.55,2026-02-08 16:11:01
13,알테오젠,1.43,2026-02-08 16:11:01
14,휴림로봇,1.33,2026-02-08 16:11:01
15,에코프로비엠,1.33,2026-02-08 16:11:01
16,한화시스템,1.29,2026-02-08 16:11:01
17,스피어,1.25,2026-02-08 16:11:01
18,POSCO홀딩스,1.22,2026-02-08 16:11:01
19,미래에셋증권,1.20,2026-02-08 16:11:01
20,에이비엘바이오,1.11,2026-02-08 16:11:01
21,비엘팜텍,1.07,2026-02-08 16:11:01
22,우리기술,1.06,2026-02-08 16:11:01
23,신성델타테크,1.05,2026-02-08 16:11:01
24,엔씨소프트,1.00,2026-02-08 16:11:01
25,대한전선,0.99,2026-02-08 16:11:01
26,삼성중공업,0.97,2026-02-08 16:11:01
27,제주반도체,0.91,2026-02-08 16:11:01
28,카카오,0.82,2026-02-08 16:11:01
29,뉴로메카,0.81,2026-02-08 16:11:01
30,삼천당제약,0.79,2026-02-08 16:11:01
