rank,name,score,ts
1,삼성전자,11.30,2026-02-09 14:15:41
2,SK하이닉스,5.48,2026-02-09 14:15:41
3,한화솔루션,5.12,2026-02-09 14:15:41
4,에코프로,3.97,2026-02-09 14:15:41
5,두산에너빌리티,3.14,2026-02-09 14:15:41
6,제일바이오,2.90,2026-02-09 14:15:41
7,현대차,2.63,2026-02-09 14:15:41
8,NAVER,2.22,2026-02-09 14:15:41
9,미래에셋증권,2.11,2026-02-09 14:15:41
10,아모레퍼시픽,2.09,2026-02-09 14:15:41
11,삼표시멘트,2.07,2026-02-09 14:15:41
12,HD한국조선해양,1.68,2026-02-09 14:15:41
13,셀트리온,1.64,2026-02-09 14:15:41
14,한미반도체,1.53,2026-02-09 14:15:41
15,한화오션,1.33,2026-02-09 14:15:41
16,휴림로봇,1.24,2026-02-09 14:15:41
17,삼화페인트,1.20,2026-02-09 14:15:41
18,현대무벡스,1.18,2026-02-09 14:15:41
19,삼성SDI,1.14,2026-02-09 14:15:41
20,알테오젠,1.11,2026-02-09 14:15:41
21,삼성중공업,1.02,2026-02-09 14:15:41
22,에코프로비엠,1.00,2026-02-09 14:15:41
23,제주반도체,0.97,2026-02-09 14:15:41
24,대한전선,0.96,2026-02-09 14:15:41
25,POSCO홀딩스,0.96,2026-02-09 14:15:41
26,유진로봇,0.93,2026-02-09 14:15:41
27,한화시스템,0.90,2026-02-09 14:15:41
28,삼성전자우,0.89,2026-02-09 14:15:41
29,카카오,0.88,2026-02-09 14:15:41
30,엔씨소프트,0.85,2026-02-09 14:15:41
