rank,name,score,ts
1,삼성전자,16.15,2026-01-27 15:43:54
2,SK하이닉스,13.05,2026-01-27 15:43:54
3,현대차,4.85,2026-01-27 15:43:54
4,에코프로,3.49,2026-01-27 15:43:54
5,NAVER,2.68,2026-01-27 15:43:54
6,휴림로봇,2.62,2026-01-27 15:43:54
7,두산에너빌리티,2.03,2026-01-27 15:43:54
8,뉴로메카,1.83,2026-01-27 15:43:54
9,삼성SDI,1.81,2026-01-27 15:43:54
10,한미반도체,1.39,2026-01-27 15:43:54
11,HLB,1.37,2026-01-27 15:43:54
12,SK텔레콤,1.32,2026-01-27 15:43:54
13,삼성전자우,1.23,2026-01-27 15:43:54
14,알테오젠,1.21,2026-01-27 15:43:54
15,우리기술,1.21,2026-01-27 15:43:54
16,레인보우로보틱스,1.15,2026-01-27 15:43:54
17,한화오션,1.09,2026-01-27 15:43:54
18,에코프로비엠,1.08,2026-01-27 15:43:54
19,하나마이크론,1.03,2026-01-27 15:43:54
20,제우스,1.03,2026-01-27 15:43:54
21,KODEX 200선물인버스2X,1.01,2026-01-27 15:43:54
22,현대무벡스,0.96,2026-01-27 15:43:54
23,카카오,0.93,2026-01-27 15:43:54
24,POSCO홀딩스,0.91,2026-01-27 15:43:54
25,카카오페이,0.89,2026-01-27 15:43:54
26,현대바이오,0.89,2026-01-27 15:43:54
27,한국전력,0.83,2026-01-27 15:43:54
28,에이비엘바이오,0.82,2026-01-27 15:43:54
29,삼천당제약,0.80,2026-01-27 15:43:54
30,삼성중공업,0.79,2026-01-27 15:43:54
