rank,name,score,ts
1,삼성전자,5.83,2026-02-01 13:17:29
2,SK하이닉스,5.53,2026-02-01 13:17:29
3,현대차,4.34,2026-02-01 13:17:29
4,에코프로,4.02,2026-02-01 13:17:29
5,에이비엘바이오,3.00,2026-02-01 13:17:29
6,삼성SDI,2.51,2026-02-01 13:17:29
7,한미반도체,2.17,2026-02-01 13:17:29
8,두산에너빌리티,2.14,2026-02-01 13:17:29
9,NAVER,2.00,2026-02-01 13:17:29
10,에코프로비엠,1.71,2026-02-01 13:17:29
11,삼표시멘트,1.70,2026-02-01 13:17:29
12,HLB,1.67,2026-02-01 13:17:29
13,펄어비스,1.66,2026-02-01 13:17:29
14,알테오젠,1.62,2026-02-01 13:17:29
15,한화오션,1.58,2026-02-01 13:17:29
16,제주반도체,1.54,2026-02-01 13:17:29
17,현대바이오,1.53,2026-02-01 13:17:29
18,휴림로봇,1.39,2026-02-01 13:17:29
19,KODEX 은선물(H),1.30,2026-02-01 13:17:29
20,신성델타테크,1.28,2026-02-01 13:17:29
21,POSCO홀딩스,1.25,2026-02-01 13:17:29
22,루닛,1.22,2026-02-01 13:17:29
23,삼천당제약,1.21,2026-02-01 13:17:29
24,뉴로메카,1.17,2026-02-01 13:17:29
25,미래에셋증권,1.12,2026-02-01 13:17:29
26,한화시스템,1.10,2026-02-01 13:17:29
27,덕양에너젠,1.05,2026-02-01 13:17:29
28,현대로템,1.02,2026-02-01 13:17:29
29,레인보우로보틱스,1.02,2026-02-01 13:17:29
30,한화에어로스페이스,0.96,2026-02-01 13:17:29
