rank,name,score,ts
1,삼성전자,12.36,2026-05-10 16:17:24
2,SK하이닉스,7.54,2026-05-10 16:17:24
3,현대차,4.39,2026-05-10 16:17:24
4,대한광통신,2.87,2026-05-10 16:17:24
5,대한전선,2.61,2026-05-10 16:17:24
6,두산에너빌리티,2.60,2026-05-10 16:17:24
7,삼성중공업,2.13,2026-05-10 16:17:24
8,POSCO홀딩스,1.98,2026-05-10 16:17:24
9,NAVER,1.73,2026-05-10 16:17:24
10,대우건설,1.62,2026-05-10 16:17:24
11,에코프로,1.60,2026-05-10 16:17:24
12,LS ELECTRIC,1.44,2026-05-10 16:17:24
13,삼성SDI,1.44,2026-05-10 16:17:24
14,에코프로비엠,1.34,2026-05-10 16:17:24
15,한화오션,1.21,2026-05-10 16:17:24
16,한미반도체,1.19,2026-05-10 16:17:24
17,LG전자,1.18,2026-05-10 16:17:24
18,미래에셋증권,1.18,2026-05-10 16:17:24
19,현대무벡스,1.16,2026-05-10 16:17:24
20,삼성E&A,1.12,2026-05-10 16:17:24
21,SKC,1.10,2026-05-10 16:17:24
22,현대오토에버,1.02,2026-05-10 16:17:24
23,삼성전기,1.00,2026-05-10 16:17:24
24,삼성전자우,0.91,2026-05-10 16:17:24
25,레인보우로보틱스,0.89,2026-05-10 16:17:24
26,SK스퀘어,0.88,2026-05-10 16:17:24
27,한국항공우주,0.88,2026-05-10 16:17:24
28,효성중공업,0.86,2026-05-10 16:17:24
29,대원전선,0.86,2026-05-10 16:17:24
30,HD현대중공업,0.85,2026-05-10 16:17:24
