rank,name,score,ts
1,삼성전자,15.88,2026-07-04 18:03:38
2,SK하이닉스,12.56,2026-07-04 18:03:38
3,현대차,3.68,2026-07-04 18:03:38
4,한화오션,3.46,2026-07-04 18:03:38
5,삼성전기,2.41,2026-07-04 18:03:38
6,LG전자,2.32,2026-07-04 18:03:38
7,두산에너빌리티,2.10,2026-07-04 18:03:38
8,에코프로,2.04,2026-07-04 18:03:38
9,NAVER,1.90,2026-07-04 18:03:38
10,에코프로비엠,1.48,2026-07-04 18:03:38
11,주성엔지니어링,1.45,2026-07-04 18:03:38
12,SK스퀘어,1.41,2026-07-04 18:03:38
13,한미반도체,1.31,2026-07-04 18:03:38
14,삼성SDI,1.30,2026-07-04 18:03:38
15,LS ELECTRIC,1.25,2026-07-04 18:03:38
16,미래에셋증권,1.15,2026-07-04 18:03:38
17,셀트리온,1.14,2026-07-04 18:03:38
18,삼성중공업,1.12,2026-07-04 18:03:38
19,HPSP,0.99,2026-07-04 18:03:38
20,HLB,0.98,2026-07-04 18:03:38
21,POSCO홀딩스,0.96,2026-07-04 18:03:38
22,대한광통신,0.93,2026-07-04 18:03:38
23,LG이노텍,0.90,2026-07-04 18:03:38
24,LG씨엔에스,0.89,2026-07-04 18:03:38
25,삼성전자우,0.88,2026-07-04 18:03:38
26,삼성E&A,0.80,2026-07-04 18:03:38
27,대우건설,0.80,2026-07-04 18:03:38
28,금호건설,0.74,2026-07-04 18:03:38
29,한화솔루션,0.73,2026-07-04 18:03:38
30,삼성물산,0.73,2026-07-04 18:03:38
