rank,name,score,ts
1,삼성전자,14.95,2026-06-03 10:35:20
2,SK하이닉스,7.05,2026-06-03 10:35:20
3,LG전자,5.58,2026-06-03 10:35:20
4,NAVER,4.91,2026-06-03 10:35:20
5,삼성전기,4.58,2026-06-03 10:35:20
6,현대차,2.88,2026-06-03 10:35:20
7,두산로보틱스,2.67,2026-06-03 10:35:20
8,LG씨엔에스,2.48,2026-06-03 10:35:20
9,LG이노텍,2.31,2026-06-03 10:35:20
10,두산에너빌리티,2.10,2026-06-03 10:35:20
11,SK텔레콤,1.52,2026-06-03 10:35:20
12,삼성에스디에스,1.35,2026-06-03 10:35:20
13,삼성중공업,1.28,2026-06-03 10:35:20
14,삼성SDI,1.26,2026-06-03 10:35:20
15,대한광통신,1.16,2026-06-03 10:35:20
16,에코프로,1.04,2026-06-03 10:35:20
17,삼성전자우,1.03,2026-06-03 10:35:20
18,한미반도체,1.01,2026-06-03 10:35:20
19,로보스타,0.98,2026-06-03 10:35:20
20,LG디스플레이,0.97,2026-06-03 10:35:20
21,한화에어로스페이스,0.96,2026-06-03 10:35:20
22,한화오션,0.95,2026-06-03 10:35:20
23,주성엔지니어링,0.95,2026-06-03 10:35:20
24,POSCO홀딩스,0.92,2026-06-03 10:35:20
25,대우건설,0.89,2026-06-03 10:35:20
26,현대모비스,0.87,2026-06-03 10:35:20
27,에코프로비엠,0.85,2026-06-03 10:35:20
28,LS ELECTRIC,0.82,2026-06-03 10:35:20
29,성호전자,0.79,2026-06-03 10:35:20
30,미래에셋증권,0.76,2026-06-03 10:35:20
