rank,name,score,ts
1,삼성전자,21.17,2026-06-19 14:13:08
2,SK하이닉스,19.49,2026-06-19 14:13:08
3,삼성전기,4.44,2026-06-19 14:13:08
4,LG전자,3.40,2026-06-19 14:13:08
5,현대차,3.06,2026-06-19 14:13:08
6,한미반도체,2.24,2026-06-19 14:13:08
7,SK스퀘어,2.06,2026-06-19 14:13:08
8,NAVER,1.84,2026-06-19 14:13:08
9,두산에너빌리티,1.79,2026-06-19 14:13:08
10,LG이노텍,1.69,2026-06-19 14:13:08
11,삼성전자우,1.38,2026-06-19 14:13:08
12,삼성SDI,1.22,2026-06-19 14:13:08
13,SOL AI반도체TOP2플러스,1.08,2026-06-19 14:13:08
14,LS ELECTRIC,1.01,2026-06-19 14:13:08
15,주성엔지니어링,0.95,2026-06-19 14:13:08
16,제주반도체,0.85,2026-06-19 14:13:08
17,한화오션,0.85,2026-06-19 14:13:08
18,LG씨엔에스,0.75,2026-06-19 14:13:08
19,대우건설,0.72,2026-06-19 14:13:08
20,HPSP,0.71,2026-06-19 14:13:08
21,삼성물산,0.66,2026-06-19 14:13:08
22,현대모비스,0.65,2026-06-19 14:13:08
23,대한광통신,0.65,2026-06-19 14:13:08
24,미래에셋증권,0.64,2026-06-19 14:13:08
25,POSCO홀딩스,0.64,2026-06-19 14:13:08
26,삼성중공업,0.62,2026-06-19 14:13:08
27,카카오,0.60,2026-06-19 14:13:08
28,알테오젠,0.58,2026-06-19 14:13:08
29,삼화콘덴서,0.56,2026-06-19 14:13:08
30,메리츠제2호스팩,0.56,2026-06-19 14:13:08
