rank,name,score,ts
1,삼성전자,10.95,2025-12-18 15:43:33
2,SK하이닉스,5.80,2025-12-18 15:43:33
3,LG에너지솔루션,3.68,2025-12-18 15:43:33
4,두산에너빌리티,2.54,2025-12-18 15:43:33
5,삼성에피스홀딩스,2.47,2025-12-18 15:43:33
6,현대무벡스,2.40,2025-12-18 15:43:33
7,알지노믹스,2.29,2025-12-18 15:43:33
8,한화오션,2.12,2025-12-18 15:43:33
9,에코프로,2.11,2025-12-18 15:43:33
10,알테오젠,1.89,2025-12-18 15:43:33
11,삼성SDI,1.78,2025-12-18 15:43:33
12,한국전력,1.76,2025-12-18 15:43:33
13,대성산업,1.71,2025-12-18 15:43:33
14,한화갤러리아,1.59,2025-12-18 15:43:33
15,클로봇,1.58,2025-12-18 15:43:33
16,나라스페이스테크놀로지,1.53,2025-12-18 15:43:33
17,NAVER,1.34,2025-12-18 15:43:33
18,에이비엘바이오,1.33,2025-12-18 15:43:33
19,현대차,1.25,2025-12-18 15:43:33
20,이노스페이스,1.21,2025-12-18 15:43:33
21,미래에셋증권,1.17,2025-12-18 15:43:33
22,펩트론,1.14,2025-12-18 15:43:33
23,에임드바이오,1.09,2025-12-18 15:43:33
24,아크릴,1.09,2025-12-18 15:43:33
25,에코프로비엠,1.09,2025-12-18 15:43:33
26,원익홀딩스,1.08,2025-12-18 15:43:33
27,에스피지,1.03,2025-12-18 15:43:33
28,포스코퓨처엠,0.94,2025-12-18 15:43:33
29,삼성전자우,0.92,2025-12-18 15:43:33
30,삼성중공업,0.89,2025-12-18 15:43:33
