rank,name,score,ts
1,삼성전자,19.43,2026-06-25 12:51:01
2,SK하이닉스,18.49,2026-06-25 12:51:01
3,SK스퀘어,3.61,2026-06-25 12:51:01
4,현대차,3.19,2026-06-25 12:51:01
5,삼성전기,2.78,2026-06-25 12:51:01
6,삼성전자우,2.45,2026-06-25 12:51:01
7,LG전자,2.05,2026-06-25 12:51:01
8,NAVER,1.85,2026-06-25 12:51:01
9,두산에너빌리티,1.77,2026-06-25 12:51:01
10,SK,1.44,2026-06-25 12:51:01
11,삼성물산,1.44,2026-06-25 12:51:01
12,SK이터닉스,1.28,2026-06-25 12:51:01
13,한화오션,1.21,2026-06-25 12:51:01
14,주성엔지니어링,1.11,2026-06-25 12:51:01
15,한미반도체,1.01,2026-06-25 12:51:01
16,알테오젠,1.00,2026-06-25 12:51:01
17,셀트리온,0.96,2026-06-25 12:51:01
18,제주반도체,0.92,2026-06-25 12:51:01
19,LG이노텍,0.92,2026-06-25 12:51:01
20,삼성중공업,0.85,2026-06-25 12:51:01
21,대한광통신,0.82,2026-06-25 12:51:01
22,서산,0.80,2026-06-25 12:51:01
23,에코프로,0.79,2026-06-25 12:51:01
24,삼성SDI,0.78,2026-06-25 12:51:01
25,대우건설,0.76,2026-06-25 12:51:01
26,LS ELECTRIC,0.72,2026-06-25 12:51:01
27,SOL AI반도체TOP2플러스,0.71,2026-06-25 12:51:01
28,대한항공,0.70,2026-06-25 12:51:01
29,POSCO홀딩스,0.68,2026-06-25 12:51:01
30,보해양조,0.67,2026-06-25 12:51:01
