rank,name,score,ts
1,삼성전자,19.75,2026-09-01 20:51:06
2,SK하이닉스,16.26,2026-09-01 20:51:06
3,삼성전기,3.59,2026-09-01 20:51:06
4,삼성SDI,2.69,2026-09-01 20:51:06
5,두산에너빌리티,2.66,2026-09-01 20:51:06
6,현대차,2.41,2026-09-01 20:51:06
7,LG전자,2.20,2026-09-01 20:51:06
8,SK스퀘어,1.82,2026-09-01 20:51:06
9,SK이노베이션,1.80,2026-09-01 20:51:06
10,NAVER,1.56,2026-09-01 20:51:06
11,엘앤에프,1.48,2026-09-01 20:51:06
12,LG이노텍,1.20,2026-09-01 20:51:06
13,알테오젠,1.19,2026-09-01 20:51:06
14,POSCO홀딩스,1.10,2026-09-01 20:51:06
15,삼성전자우,1.04,2026-09-01 20:51:06
16,한화오션,1.01,2026-09-01 20:51:06
17,바이오니아,1.00,2026-09-01 20:51:06
18,에코프로,0.94,2026-09-01 20:51:06
19,비에이치,0.91,2026-09-01 20:51:06
20,HLB,0.86,2026-09-01 20:51:06
21,LS ELECTRIC,0.84,2026-09-01 20:51:06
22,LG에너지솔루션,0.78,2026-09-01 20:51:06
23,삼성중공업,0.77,2026-09-01 20:51:06
24,펩트론,0.77,2026-09-01 20:51:06
25,한미반도체,0.76,2026-09-01 20:51:06
26,포스코퓨처엠,0.72,2026-09-01 20:51:06
27,SK텔레콤,0.71,2026-09-01 20:51:06
28,셀트리온,0.67,2026-09-01 20:51:06
29,신풍제약,0.66,2026-09-01 20:51:06
30,삼성물산,0.60,2026-09-01 20:51:06
