rank,name,score,ts
1,SK하이닉스,27.63,2026-07-14 12:42:17
2,삼성전자,22.56,2026-07-14 12:42:17
3,삼성전기,3.67,2026-07-14 12:42:17
4,현대차,3.10,2026-07-14 12:42:17
5,알테오젠,2.36,2026-07-14 12:42:17
6,두산에너빌리티,1.56,2026-07-14 12:42:17
7,SK스퀘어,1.42,2026-07-14 12:42:17
8,모나미,1.34,2026-07-14 12:42:17
9,LG전자,1.31,2026-07-14 12:42:17
10,삼성전자우,1.23,2026-07-14 12:42:17
11,HLB,1.19,2026-07-14 12:42:17
12,대원전선,1.17,2026-07-14 12:42:17
13,KODEX SK하이닉스단일종목레버리지,1.04,2026-07-14 12:42:17
14,한화오션,0.96,2026-07-14 12:42:17
15,삼성SDI,0.93,2026-07-14 12:42:17
16,에코프로,0.92,2026-07-14 12:42:17
17,NAVER,0.87,2026-07-14 12:42:17
18,한미반도체,0.80,2026-07-14 12:42:17
19,주성엔지니어링,0.70,2026-07-14 12:42:17
20,코오롱티슈진,0.63,2026-07-14 12:42:17
21,SOL SK하이닉스선물단일종목인버스2X,0.58,2026-07-14 12:42:17
22,금호건설,0.58,2026-07-14 12:42:17
23,LG이노텍,0.56,2026-07-14 12:42:17
24,한성기업,0.54,2026-07-14 12:42:17
25,LS ELECTRIC,0.52,2026-07-14 12:42:17
26,KODEX 200선물인버스2X,0.51,2026-07-14 12:42:17
27,삼성중공업,0.48,2026-07-14 12:42:17
28,셀트리온,0.46,2026-07-14 12:42:17
29,대한광통신,0.46,2026-07-14 12:42:17
30,에코프로비엠,0.45,2026-07-14 12:42:17
