rank,name,score,ts
1,삼성전자,21.43,2026-08-23 13:06:57
2,SK하이닉스,13.73,2026-08-23 13:06:57
3,삼성전기,2.73,2026-08-23 13:06:57
4,NAVER,2.42,2026-08-23 13:06:57
5,현대차,2.22,2026-08-23 13:06:57
6,두산에너빌리티,2.12,2026-08-23 13:06:57
7,카카오,1.98,2026-08-23 13:06:57
8,삼성전자우,1.86,2026-08-23 13:06:57
9,LG전자,1.84,2026-08-23 13:06:57
10,삼성SDI,1.64,2026-08-23 13:06:57
11,알테오젠,1.61,2026-08-23 13:06:57
12,SK텔레콤,1.51,2026-08-23 13:06:57
13,코오롱티슈진,1.23,2026-08-23 13:06:57
14,금호건설,1.12,2026-08-23 13:06:57
15,한화오션,1.08,2026-08-23 13:06:57
16,HLB,0.96,2026-08-23 13:06:57
17,SK스퀘어,0.93,2026-08-23 13:06:57
18,네이처셀,0.87,2026-08-23 13:06:57
19,POSCO홀딩스,0.86,2026-08-23 13:06:57
20,에코프로,0.82,2026-08-23 13:06:57
21,아난티,0.81,2026-08-23 13:06:57
22,한미반도체,0.79,2026-08-23 13:06:57
23,LS ELECTRIC,0.78,2026-08-23 13:06:57
24,대한광통신,0.76,2026-08-23 13:06:57
25,LG이노텍,0.73,2026-08-23 13:06:57
26,삼성중공업,0.71,2026-08-23 13:06:57
27,컴투스,0.70,2026-08-23 13:06:57
28,LG씨엔에스,0.70,2026-08-23 13:06:57
29,주성엔지니어링,0.68,2026-08-23 13:06:57
30,금호타이어,0.67,2026-08-23 13:06:57
