rank,name,score,ts
1,삼성전자,13.23,2026-01-21 09:47:21
2,현대차,6.53,2026-01-21 09:47:21
3,휴림로봇,5.87,2026-01-21 09:47:21
4,SK하이닉스,5.19,2026-01-21 09:47:21
5,우리기술,4.27,2026-01-21 09:47:21
6,두산에너빌리티,3.18,2026-01-21 09:47:21
7,한국전력,2.55,2026-01-21 09:47:21
8,알테오젠,2.16,2026-01-21 09:47:21
9,한화오션,2.00,2026-01-21 09:47:21
10,뉴로메카,1.85,2026-01-21 09:47:21
11,현대무벡스,1.66,2026-01-21 09:47:21
12,삼성SDI,1.55,2026-01-21 09:47:21
13,삼성중공업,1.42,2026-01-21 09:47:21
14,NAVER,1.42,2026-01-21 09:47:21
15,포스코인터내셔널,1.30,2026-01-21 09:47:21
16,POSCO홀딩스,1.27,2026-01-21 09:47:21
17,넥스틸,1.17,2026-01-21 09:47:21
18,한화시스템,1.16,2026-01-21 09:47:21
19,유진로봇,1.12,2026-01-21 09:47:21
20,대한전선,1.07,2026-01-21 09:47:21
21,에코프로,1.06,2026-01-21 09:47:21
22,보성파워텍,1.06,2026-01-21 09:47:21
23,두산로보틱스,1.06,2026-01-21 09:47:21
24,기아,1.03,2026-01-21 09:47:21
25,카카오,0.94,2026-01-21 09:47:21
26,한화에어로스페이스,0.87,2026-01-21 09:47:21
27,셀트리온,0.84,2026-01-21 09:47:21
28,우진,0.83,2026-01-21 09:47:21
29,한미반도체,0.81,2026-01-21 09:47:21
30,포스코DX,0.75,2026-01-21 09:47:21
