rank,name,score,ts
1,삼성전자,16.25,2026-07-04 20:03:52
2,SK하이닉스,12.74,2026-07-04 20:03:52
3,현대차,3.59,2026-07-04 20:03:52
4,한화오션,3.45,2026-07-04 20:03:52
5,삼성전기,2.58,2026-07-04 20:03:52
6,두산에너빌리티,2.50,2026-07-04 20:03:52
7,LG전자,2.19,2026-07-04 20:03:52
8,에코프로,1.98,2026-07-04 20:03:52
9,NAVER,1.92,2026-07-04 20:03:52
10,주성엔지니어링,1.86,2026-07-04 20:03:52
11,에코프로비엠,1.43,2026-07-04 20:03:52
12,SK스퀘어,1.29,2026-07-04 20:03:52
13,한미반도체,1.25,2026-07-04 20:03:52
14,LS ELECTRIC,1.21,2026-07-04 20:03:52
15,미래에셋증권,1.17,2026-07-04 20:03:52
16,삼성SDI,1.16,2026-07-04 20:03:52
17,삼성중공업,1.08,2026-07-04 20:03:52
18,셀트리온,1.07,2026-07-04 20:03:52
19,HLB,1.04,2026-07-04 20:03:52
20,POSCO홀딩스,0.93,2026-07-04 20:03:52
21,대한광통신,0.92,2026-07-04 20:03:52
22,LG이노텍,0.92,2026-07-04 20:03:52
23,LG씨엔에스,0.86,2026-07-04 20:03:52
24,대우건설,0.79,2026-07-04 20:03:52
25,HPSP,0.79,2026-07-04 20:03:52
26,삼성전자우,0.77,2026-07-04 20:03:52
27,SK텔레콤,0.77,2026-07-04 20:03:52
28,삼성물산,0.75,2026-07-04 20:03:52
29,알테오젠,0.74,2026-07-04 20:03:52
30,삼성E&A,0.72,2026-07-04 20:03:52
