rank,name,score,ts
1,삼성전자,22.65,2026-08-25 18:58:05
2,SK하이닉스,17.85,2026-08-25 18:58:05
3,두산에너빌리티,4.34,2026-08-25 18:58:05
4,삼성전기,3.53,2026-08-25 18:58:05
5,현대차,2.51,2026-08-25 18:58:05
6,SK스퀘어,1.73,2026-08-25 18:58:05
7,NAVER,1.57,2026-08-25 18:58:05
8,LG전자,1.55,2026-08-25 18:58:05
9,삼성SDI,1.54,2026-08-25 18:58:05
10,삼성전자우,1.48,2026-08-25 18:58:05
11,한화오션,1.42,2026-08-25 18:58:05
12,한미약품,1.37,2026-08-25 18:58:05
13,SK이노베이션,1.34,2026-08-25 18:58:05
14,알테오젠,1.04,2026-08-25 18:58:05
15,현대건설,1.04,2026-08-25 18:58:05
16,SK아이이테크놀로지,0.94,2026-08-25 18:58:05
17,심텍,0.94,2026-08-25 18:58:05
18,한미반도체,0.91,2026-08-25 18:58:05
19,POSCO홀딩스,0.89,2026-08-25 18:58:05
20,펩트론,0.88,2026-08-25 18:58:05
21,한전기술,0.82,2026-08-25 18:58:05
22,LG이노텍,0.74,2026-08-25 18:58:05
23,LS ELECTRIC,0.74,2026-08-25 18:58:05
24,에코프로,0.70,2026-08-25 18:58:05
25,삼성중공업,0.67,2026-08-25 18:58:05
26,신라젠,0.67,2026-08-25 18:58:05
27,주성엔지니어링,0.65,2026-08-25 18:58:05
28,대우건설,0.65,2026-08-25 18:58:05
29,대한광통신,0.62,2026-08-25 18:58:05
30,카카오,0.62,2026-08-25 18:58:05
