rank,name,score,ts
1,삼성전자,14.31,2025-12-15 09:47:32
2,SK하이닉스,7.58,2025-12-15 09:47:32
3,고려아연,3.17,2025-12-15 09:47:32
4,알테오젠,2.85,2025-12-15 09:47:32
5,두산에너빌리티,2.79,2025-12-15 09:47:32
6,현대차,2.21,2025-12-15 09:47:32
7,한화오션,2.20,2025-12-15 09:47:32
8,하림지주,2.03,2025-12-15 09:47:32
9,NAVER,1.93,2025-12-15 09:47:32
10,네이처셀,1.71,2025-12-15 09:47:32
11,클로봇,1.54,2025-12-15 09:47:32
12,에코프로,1.46,2025-12-15 09:47:32
13,에이비엘바이오,1.43,2025-12-15 09:47:32
14,삼성SDI,1.40,2025-12-15 09:47:32
15,에코프로비엠,1.39,2025-12-15 09:47:32
16,경방,1.37,2025-12-15 09:47:32
17,티엠씨,1.29,2025-12-15 09:47:32
18,삼성중공업,1.26,2025-12-15 09:47:32
19,한진칼,1.14,2025-12-15 09:47:32
20,삼성에피스홀딩스,1.13,2025-12-15 09:47:32
21,한올바이오파마,1.13,2025-12-15 09:47:32
22,POSCO홀딩스,1.08,2025-12-15 09:47:32
23,레인보우로보틱스,1.07,2025-12-15 09:47:32
24,한국항공우주,1.07,2025-12-15 09:47:32
25,셀트리온,1.00,2025-12-15 09:47:32
26,에이치브이엠,0.99,2025-12-15 09:47:32
27,삼표시멘트,0.94,2025-12-15 09:47:32
28,한화에어로스페이스,0.91,2025-12-15 09:47:32
29,쎄크,0.88,2025-12-15 09:47:32
30,일동제약,0.88,2025-12-15 09:47:32
